"State","Started.on","Completed","Time.taken","Grade.100.00","Q..1..5.00","Q..2..5.00","Q..3..5.00","Q..4..5.00","Q..5..5.00","Q..6..5.00","Q..7..5.00","Q..8..5.00","Q..9..5.00","Q..10..5.00","Q..11..5.00","Q..12..5.00","Q..13..5.00","Q..14..5.00","Q..15..5.00","Q..16..5.00","Q..17..5.00","Q..18..5.00","Q..19..5.00","Q..20..5.00","AnonID"
"Finished","16 September 2018  12:59 PM","16 September 2018  2:29 PM","1 hour 30 mins",76.38,"5.00","5.00","5.00","-","2.00","2.50","0.00","5.00","5.00","1.88","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","0.00","cb56b258"
"Finished","16 September 2018  1:05 PM","16 September 2018  2:09 PM","1 hour 4 mins",68.88,"2.50","0.00","5.00","5.00","2.00","5.00","5.00","5.00","2.50","1.88","5.00","5.00","5.00","5.00","0.00","5.00","5.00","0.00","0.00","5.00","80c38628"
"Finished","16 September 2018  1:06 PM","16 September 2018  2:36 PM","1 hour 30 mins",39.75,"5.00","5.00","5.00","-","-","5.00","0.00","0.00","5.00","3.75","1.00","5.00","0.00","-","-","0.00","5.00","-","-","-","69cdd3c3"
"Finished","16 September 2018  1:17 PM","16 September 2018  2:36 PM","1 hour 19 mins",84.38,"5.00","5.00","5.00","5.00","2.00","5.00","0.00","5.00","5.00","4.38","1.00","5.00","2.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","ed951a10"
"Finished","16 September 2018  1:27 PM","16 September 2018  3:06 PM","1 hour 38 mins",33.75,"0.00","-","3.75","5.00","-","-","-","5.00","-","-","-","5.00","-","-","5.00","-","5.00","5.00","-","-","0ff25791"
"Finished","16 September 2018  1:32 PM","16 September 2018  2:57 PM","1 hour 25 mins",78.38,"5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","2.50","1.88","5.00","5.00","2.00","2.00","5.00","0.00","5.00","5.00","5.00","0.00","b6b60f86"
"Finished","16 September 2018  1:34 PM","16 September 2018  3:04 PM","1 hour 30 mins",66,"0.00","0.00","5.00","5.00","2.00","5.00","0.00","5.00","5.00","-","5.00","5.00","2.00","2.00","5.00","5.00","5.00","5.00","5.00","0.00","9658536e"
"Finished","16 September 2018  1:35 PM","16 September 2018  2:58 PM","1 hour 23 mins",77,"5.00","5.00","3.75","5.00","-","0.00","0.00","5.00","5.00","1.25","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","5.00","5.00","b0e027df"
"Finished","16 September 2018  1:41 PM","16 September 2018  3:08 PM","1 hour 27 mins",54,"5.00","-","5.00","5.00","2.00","-","-","-","5.00","-","2.00","5.00","5.00","5.00","5.00","-","5.00","5.00","0.00","-","17bebbfa"
"Finished","16 September 2018  1:41 PM","16 September 2018  2:59 PM","1 hour 18 mins",72.63,"5.00","0.00","1.25","5.00","0.00","0.00","5.00","5.00","5.00","4.38","2.00","5.00","5.00","-","5.00","5.00","5.00","5.00","5.00","5.00","6e5dc5fa"
"Finished","16 September 2018  1:42 PM","16 September 2018  2:46 PM","1 hour 4 mins",52.75,"5.00","0.00","1.25","5.00","-","2.50","-","5.00","2.50","-","-","5.00","2.00","2.00","2.50","5.00","5.00","5.00","5.00","-","71d3e0d7"
"Finished","16 September 2018  1:42 PM","16 September 2018  3:12 PM","1 hour 30 mins",65.13,"5.00","5.00","3.75","5.00","-","5.00","5.00","5.00","0.00","1.88","5.00","5.00","-","2.00","2.50","5.00","5.00","0.00","5.00","0.00","cb548fe3"
"Finished","16 September 2018  1:48 PM","16 September 2018  3:17 PM","1 hour 29 mins",80,"5.00","5.00","5.00","5.00","-","5.00","5.00","5.00","5.00","-","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","-","0.00","5d4ea1e9"
"Finished","16 September 2018  1:54 PM","16 September 2018  3:08 PM","1 hour 13 mins",87.88,"5.00","5.00","5.00","5.00","0.00","5.00","5.00","5.00","5.00","1.88","5.00","1.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5352a3ae"
"Finished","16 September 2018  1:59 PM","16 September 2018  3:05 PM","1 hour 5 mins",62.75,"5.00","5.00","1.25","5.00","0.00","5.00","0.00","5.00","5.00","-","2.00","5.00","5.00","2.00","2.50","5.00","5.00","5.00","0.00","0.00","2db0293e"
"Finished","16 September 2018  2:00 PM","16 September 2018  3:19 PM","1 hour 18 mins",65,"5.00","5.00","5.00","5.00","5.00","-","-","0.00","5.00","-","5.00","5.00","5.00","5.00","5.00","5.00","5.00","0.00","0.00","-","f16678b6"
"Finished","16 September 2018  2:01 PM","16 September 2018  3:31 PM","1 hour 29 mins",62.75,"5.00","5.00","5.00","0.00","-","0.00","5.00","5.00","5.00","3.75","-","5.00","5.00","4.00","5.00","5.00","5.00","0.00","-","-","db8ea93f"
"Finished","16 September 2018  2:06 PM","16 September 2018  3:17 PM","1 hour 10 mins",95.75,"5.00","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","3.75","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","c75ccea3"
"Finished","16 September 2018  2:08 PM","16 September 2018  3:33 PM","1 hour 25 mins",80.38,"5.00","5.00","3.75","0.00","2.00","5.00","5.00","5.00","5.00","0.63","2.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","5.00","5.00","aa36adc5"
"Finished","16 September 2018  2:10 PM","16 September 2018  3:21 PM","1 hour 10 mins",92,"5.00","5.00","5.00","5.00","0.00","5.00","5.00","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","a84d7404"
"Finished","16 September 2018  2:13 PM","16 September 2018  3:38 PM","1 hour 24 mins",80,"5.00","5.00","5.00","5.00","2.00","5.00","0.00","5.00","2.50","5.00","2.00","1.00","5.00","5.00","2.50","5.00","5.00","5.00","5.00","5.00","10483439"
"Finished","16 September 2018  2:23 PM","16 September 2018  3:20 PM","57 mins 29 secs",82.88,"5.00","5.00","5.00","5.00","2.00","5.00","0.00","5.00","2.50","4.38","2.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","5.00","5.00","6b924b16"
"Finished","16 September 2018  2:23 PM","16 September 2018  3:23 PM","59 mins 26 secs",89.38,"5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","4.38","5.00","5.00","5.00","5.00","0.00","5.00","5.00","5.00","5.00","0.00","4cdebd61"
"Finished","16 September 2018  2:29 PM","16 September 2018  3:34 PM","1 hour 4 mins",74.5,"5.00","5.00","5.00","5.00","2.00","5.00","5.00","5.00","2.50","0.00","5.00","5.00","5.00","5.00","0.00","5.00","5.00","5.00","0.00","0.00","b5e49400"
"Finished","16 September 2018  2:39 PM","16 September 2018  3:28 PM","48 mins 42 secs",92,"5.00","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","0.00","5.00","5.00","5.00","5.00","5.00","b57c02c8"
"Finished","16 September 2018  2:42 PM","16 September 2018  4:12 PM","1 hour 30 mins",58.88,"5.00","0.00","1.25","5.00","-","5.00","0.00","5.00","5.00","0.63","5.00","5.00","2.00","0.00","5.00","0.00","5.00","5.00","5.00","-","fa224950"
"Finished","16 September 2018  2:51 PM","16 September 2018  4:21 PM","1 hour 30 mins",72,"5.00","5.00","3.75","5.00","0.00","-","0.00","5.00","0.00","1.25","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","5.00","5.00","aa2c286d"
"Finished","16 September 2018  2:52 PM","16 September 2018  4:15 PM","1 hour 23 mins",69,"0.00","5.00","5.00","5.00","0.00","-","0.00","5.00","5.00","5.00","2.00","5.00","2.00","5.00","5.00","5.00","5.00","0.00","5.00","5.00","23b7126f"
"Finished","16 September 2018  2:52 PM","16 September 2018  4:18 PM","1 hour 26 mins",80.25,"5.00","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","1.25","2.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","0.00","0.00","120e7c82"
"Finished","16 September 2018  2:53 PM","16 September 2018  4:23 PM","1 hour 30 mins",80,"5.00","5.00","3.75","5.00","5.00","5.00","0.00","5.00","5.00","3.75","5.00","0.00","5.00","5.00","2.50","5.00","5.00","5.00","5.00","-","57fde491"
"Finished","16 September 2018  2:59 PM","16 September 2018  4:25 PM","1 hour 26 mins",71.5,"5.00","5.00","5.00","5.00","0.00","0.00","0.00","5.00","2.50","-","5.00","5.00","2.00","2.00","5.00","5.00","5.00","5.00","5.00","5.00","00e33b78"
"Finished","16 September 2018  3:00 PM","16 September 2018  4:29 PM","1 hour 29 mins",75.38,"5.00","5.00","5.00","0.00","5.00","5.00","0.00","5.00","5.00","1.88","4.00","5.00","5.00","2.00","2.50","5.00","5.00","0.00","5.00","5.00","f6032867"
"Finished","16 September 2018  3:07 PM","16 September 2018  4:13 PM","1 hour 6 mins",90.75,"5.00","5.00","3.75","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","2.00","0.00","5.00","5.00","5.00","5.00","5.00","241e3910"
"Finished","16 September 2018  3:17 PM","16 September 2018  4:31 PM","1 hour 14 mins",59.5,"5.00","5.00","3.75","5.00","-","5.00","0.00","5.00","5.00","-","2.00","5.00","5.00","-","3.75","5.00","5.00","0.00","-","-","3f8f72f2"
"Finished","16 September 2018  3:20 PM","16 September 2018  4:45 PM","1 hour 25 mins",92,"5.00","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","0.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","06803b80"
"Finished","16 September 2018  3:23 PM","16 September 2018  5:06 PM","1 hour 42 mins",32.5,"2.50","0.00","5.00","5.00","-","-","-","-","-","-","-","-","-","0.00","5.00","5.00","5.00","0.00","5.00","0.00","8e5876e6"
"Finished","16 September 2018  3:28 PM","16 September 2018  4:55 PM","1 hour 26 mins",76.25,"2.50","0.00","3.75","5.00","-","5.00","5.00","5.00","5.00","-","5.00","5.00","5.00","5.00","5.00","5.00","5.00","0.00","5.00","5.00","ff68ad49"
"Finished","16 September 2018  3:37 PM","16 September 2018  5:07 PM","1 hour 30 mins",62.63,"5.00","5.00","3.75","5.00","5.00","-","0.00","5.00","-","1.88","5.00","5.00","5.00","2.00","5.00","5.00","5.00","0.00","0.00","0.00","60dea88f"
"Finished","16 September 2018  3:44 PM","16 September 2018  5:14 PM","1 hour 30 mins",88.38,"5.00","5.00","3.75","5.00","2.00","5.00","5.00","5.00","5.00","0.63","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","5.00","5.00","3ef940ca"
"Finished","16 September 2018  3:49 PM","16 September 2018  4:46 PM","57 mins 7 secs",88.88,"5.00","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","1.88","5.00","5.00","5.00","5.00","0.00","5.00","5.00","5.00","5.00","5.00","b2ee2f13"
"Finished","16 September 2018  3:55 PM","16 September 2018  5:12 PM","1 hour 17 mins",51,"5.00","0.00","3.75","-","-","2.50","0.00","5.00","2.50","0.00","2.00","5.00","2.00","2.00","1.25","5.00","5.00","5.00","5.00","0.00","1167c408"
"Finished","16 September 2018  3:55 PM","16 September 2018  5:24 PM","1 hour 28 mins",75.75,"5.00","5.00","2.50","5.00","2.00","0.00","5.00","5.00","5.00","1.25","5.00","5.00","5.00","5.00","5.00","0.00","5.00","5.00","5.00","0.00","12616072"
"Finished","16 September 2018  3:56 PM","16 September 2018  5:26 PM","1 hour 30 mins",70.25,"5.00","5.00","3.75","5.00","2.00","5.00","0.00","5.00","2.50","0.00","5.00","5.00","5.00","2.00","5.00","5.00","5.00","0.00","5.00","0.00","4fdf608e"
"Finished","16 September 2018  3:57 PM","16 September 2018  5:00 PM","1 hour 2 mins",66.38,"5.00","0.00","2.50","5.00","0.00","5.00","-","5.00","5.00","1.88","5.00","5.00","5.00","2.00","5.00","5.00","5.00","0.00","5.00","0.00","52ca9f6c"
"Finished","16 September 2018  4:04 PM","16 September 2018  5:11 PM","1 hour 7 mins",48.5,"2.50","0.00","5.00","0.00","2.00","2.50","-","5.00","2.50","-","2.00","0.00","2.00","5.00","5.00","5.00","5.00","5.00","0.00","0.00","e2998c9d"
"Finished","16 September 2018  4:07 PM","16 September 2018  5:01 PM","54 mins 20 secs",75.13,"5.00","5.00","2.50","5.00","-","5.00","0.00","5.00","2.50","3.13","5.00","5.00","0.00","2.00","5.00","5.00","5.00","5.00","5.00","5.00","3b1f6e3e"
"Finished","16 September 2018  4:07 PM","16 September 2018  5:22 PM","1 hour 14 mins",85.75,"5.00","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","1.25","5.00","5.00","5.00","5.00","2.50","5.00","5.00","0.00","5.00","5.00","2268919c"
"Finished","16 September 2018  4:08 PM","16 September 2018  5:38 PM","1 hour 30 mins",66.25,"0.00","5.00","3.75","5.00","0.00","5.00","0.00","5.00","5.00","2.50","1.00","5.00","0.00","4.00","5.00","5.00","5.00","5.00","5.00","0.00","9c7d28ed"
"Finished","16 September 2018  4:10 PM","16 September 2018  5:40 PM","1 hour 29 mins",89.38,"5.00","5.00","5.00","5.00","-","5.00","5.00","5.00","5.00","4.38","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","0.00","5.00","6db29680"
"Finished","16 September 2018  4:10 PM","16 September 2018  5:06 PM","56 mins 22 secs",58.5,"5.00","5.00","3.75","5.00","2.00","0.00","0.00","5.00","2.50","1.25","5.00","0.00","2.00","2.00","5.00","5.00","5.00","5.00","0.00","0.00","1ad6fb53"
"Finished","16 September 2018  4:17 PM","16 September 2018  5:44 PM","1 hour 27 mins",85.75,"5.00","5.00","2.50","5.00","2.00","5.00","0.00","5.00","5.00","1.25","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","fa0d47c7"
"Finished","16 September 2018  4:19 PM","16 September 2018  5:26 PM","1 hour 6 mins",35,"0.00","0.00","0.00","-","-","-","0.00","5.00","5.00","0.00","-","0.00","5.00","-","5.00","5.00","5.00","5.00","-","0.00","9bde1d3d"
"Finished","16 September 2018  4:25 PM","16 September 2018  5:34 PM","1 hour 9 mins",70.25,"5.00","5.00","2.50","5.00","2.00","5.00","0.00","5.00","2.50","1.25","5.00","5.00","2.00","5.00","5.00","5.00","5.00","0.00","5.00","-","12e2a251"
"Finished","16 September 2018  4:27 PM","16 September 2018  5:49 PM","1 hour 21 mins",95,"5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","0.00","68e383b5"
"Finished","16 September 2018  4:30 PM","16 September 2018  6:00 PM","1 hour 30 mins",90,"5.00","5.00","5.00","5.00","-","5.00","5.00","5.00","5.00","5.00","5.00","0.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","ed77ec9f"
"Finished","16 September 2018  4:44 PM","16 September 2018  6:02 PM","1 hour 17 mins",78.75,"5.00","5.00","3.75","5.00","0.00","5.00","0.00","5.00","5.00","5.00","5.00","0.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","0.00","b7ac6871"
"Finished","16 September 2018  4:48 PM","16 September 2018  6:17 PM","1 hour 29 mins",46,"5.00","0.00","5.00","5.00","-","-","0.00","0.00","2.50","2.50","5.00","-","5.00","1.00","0.00","5.00","5.00","5.00","0.00","0.00","dc42f742"
"Finished","16 September 2018  4:50 PM","16 September 2018  6:12 PM","1 hour 22 mins",65.38,"0.00","0.00","5.00","5.00","0.00","5.00","0.00","5.00","2.50","1.88","5.00","4.00","5.00","2.00","5.00","5.00","5.00","5.00","5.00","0.00","84960fe4"
"Finished","16 September 2018  5:00 PM","16 September 2018  6:15 PM","1 hour 14 mins",68.38,"2.50","0.00","5.00","5.00","5.00","5.00","0.00","0.00","5.00","1.88","2.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","5.00","0.00","59a56785"
"Finished","16 September 2018  5:02 PM","16 September 2018  6:29 PM","1 hour 26 mins",92.75,"5.00","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","2.00","3.75","5.00","5.00","5.00","5.00","5.00","52be5718"
"Finished","16 September 2018  5:05 PM","16 September 2018  6:03 PM","58 mins 33 secs",84.25,"5.00","5.00","5.00","0.00","3.00","5.00","5.00","5.00","5.00","1.25","5.00","5.00","5.00","5.00","0.00","5.00","5.00","5.00","5.00","5.00","af373190"
"Finished","16 September 2018  5:12 PM","16 September 2018  6:27 PM","1 hour 14 mins",51.5,"5.00","0.00","2.50","5.00","2.00","0.00","0.00","5.00","0.00","0.00","5.00","0.00","5.00","2.00","5.00","5.00","5.00","5.00","0.00","0.00","5007e47a"
"Finished","16 September 2018  5:22 PM","16 September 2018  6:52 PM","1 hour 30 mins",64.25,"2.50","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","3.75","2.00","5.00","2.00","2.00","0.00","5.00","0.00","0.00","-","5.00","4ae0559a"
"Finished","16 September 2018  5:26 PM","16 September 2018  6:54 PM","1 hour 28 mins",92.5,"5.00","5.00","5.00","5.00","0.00","5.00","5.00","5.00","2.50","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","73c85acf"
"Finished","16 September 2018  5:27 PM","16 September 2018  6:42 PM","1 hour 15 mins",54.25,"5.00","0.00","3.75","5.00","0.00","5.00","0.00","5.00","0.00","0.00","5.00","0.00","2.00","1.00","2.50","5.00","5.00","5.00","5.00","0.00","95b28a59"
"Finished","16 September 2018  5:29 PM","16 September 2018  6:55 PM","1 hour 25 mins",37.5,"5.00","0.00","2.50","-","-","-","-","-","-","-","-","5.00","5.00","-","0.00","5.00","5.00","5.00","5.00","0.00","52e440b8"
"Finished","16 September 2018  5:37 PM","16 September 2018  7:01 PM","1 hour 24 mins",89.38,"5.00","5.00","5.00","5.00","0.00","5.00","5.00","5.00","5.00","4.38","5.00","5.00","5.00","5.00","5.00","5.00","5.00","0.00","5.00","5.00","c43963ce"
"Finished","16 September 2018  5:40 PM","16 September 2018  7:10 PM","1 hour 30 mins",69,"5.00","0.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","2.00","5.00","5.00","0.00","0.00","0.00","-","ce404cf0"
"Finished","16 September 2018  6:07 PM","16 September 2018  7:18 PM","1 hour 10 mins",87.88,"5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","1.88","5.00","4.00","5.00","2.00","0.00","5.00","5.00","5.00","5.00","5.00","48258bae"
"Finished","16 September 2018  6:10 PM","16 September 2018  7:40 PM","1 hour 29 mins",74.13,"5.00","5.00","3.75","5.00","2.00","5.00","5.00","5.00","5.00","1.88","2.00","5.00","5.00","2.00","2.50","5.00","5.00","5.00","0.00","0.00","28b7d587"
"Finished","16 September 2018  6:10 PM","16 September 2018  7:40 PM","1 hour 30 mins",58.38,"5.00","0.00","3.75","5.00","2.00","5.00","5.00","5.00","2.50","0.63","2.00","5.00","5.00","0.00","2.50","5.00","0.00","5.00","0.00","0.00","f80919f1"
"Finished","16 September 2018  6:11 PM","16 September 2018  7:36 PM","1 hour 25 mins",73.5,"5.00","5.00","2.50","5.00","2.00","5.00","0.00","5.00","5.00","-","2.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","5.00","0.00","f50b87b0"
"Finished","16 September 2018  6:11 PM","16 September 2018  7:35 PM","1 hour 23 mins",60,"2.50","5.00","5.00","5.00","2.00","5.00","5.00","5.00","0.00","0.00","2.00","4.00","5.00","2.00","2.50","5.00","5.00","0.00","0.00","0.00","04320f5b"
"Finished","16 September 2018  6:32 PM","16 September 2018  7:19 PM","46 mins 42 secs",80.75,"5.00","5.00","5.00","5.00","0.00","5.00","0.00","5.00","5.00","3.75","5.00","5.00","5.00","2.00","5.00","5.00","5.00","0.00","5.00","5.00","af4228a7"
"Finished","16 September 2018  6:39 PM","16 September 2018  8:03 PM","1 hour 23 mins",78.38,"5.00","0.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","4.38","2.00","5.00","5.00","0.00","5.00","5.00","5.00","5.00","5.00","0.00","b10754d0"
"Finished","16 September 2018  6:42 PM","16 September 2018  8:10 PM","1 hour 27 mins",29.5,"2.50","0.00","5.00","5.00","-","-","0.00","5.00","0.00","-","-","0.00","5.00","2.00","0.00","5.00","0.00","0.00","-","-","e237b3f1"
"Finished","16 September 2018  6:43 PM","16 September 2018  8:20 PM","1 hour 36 mins",5,"0.00","0.00","5.00","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","274b950f"
"Finished","16 September 2018  6:44 PM","16 September 2018  7:56 PM","1 hour 11 mins",74,"5.00","0.00","3.75","5.00","2.00","5.00","0.00","5.00","5.00","1.25","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","5.00","0.00","a7a6d047"
"Finished","16 September 2018  6:47 PM","16 September 2018  8:17 PM","1 hour 30 mins",78.25,"5.00","5.00","5.00","5.00","2.00","0.00","0.00","5.00","0.00","1.25","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","0b78c8ac"
"Finished","16 September 2018  6:52 PM","16 September 2018  8:19 PM","1 hour 26 mins",68.5,"2.50","5.00","5.00","5.00","-","5.00","-","5.00","5.00","-","5.00","1.00","0.00","5.00","5.00","5.00","5.00","5.00","5.00","0.00","7247ca93"
"Finished","16 September 2018  6:58 PM","16 September 2018  8:28 PM","1 hour 30 mins",51,"2.50","5.00","5.00","5.00","2.00","-","5.00","0.00","2.50","-","2.00","5.00","5.00","2.00","0.00","0.00","5.00","5.00","-","-","3122e5fb"
"Finished","16 September 2018  7:07 PM","16 September 2018  8:34 PM","1 hour 27 mins",60,"5.00","5.00","3.75","5.00","5.00","0.00","0.00","0.00","5.00","1.25","5.00","5.00","5.00","0.00","5.00","5.00","5.00","0.00","0.00","0.00","19eb5fd4"
"Finished","16 September 2018  7:12 PM","16 September 2018  8:42 PM","1 hour 29 mins",80.75,"5.00","5.00","5.00","5.00","5.00","5.00","-","5.00","2.50","1.25","-","5.00","5.00","2.00","5.00","5.00","5.00","5.00","5.00","5.00","059190fa"
"Finished","16 September 2018  7:13 PM","16 September 2018  8:41 PM","1 hour 27 mins",69,"5.00","5.00","5.00","5.00","-","5.00","0.00","5.00","5.00","0.00","5.00","5.00","2.00","2.00","5.00","5.00","5.00","0.00","-","5.00","4f5837c0"
"Finished","16 September 2018  7:14 PM","16 September 2018  8:43 PM","1 hour 28 mins",71.25,"5.00","5.00","3.75","5.00","0.00","0.00","5.00","5.00","5.00","0.00","5.00","5.00","0.00","5.00","2.50","5.00","5.00","5.00","0.00","5.00","c26b3368"
"Finished","16 September 2018  7:14 PM","16 September 2018  8:42 PM","1 hour 27 mins",50.75,"5.00","-","3.75","5.00","-","5.00","0.00","5.00","0.00","-","1.00","4.00","5.00","2.00","0.00","5.00","5.00","0.00","5.00","0.00","b7aed3fc"
"Finished","16 September 2018  7:16 PM","16 September 2018  8:38 PM","1 hour 22 mins",74.13,"5.00","0.00","5.00","5.00","-","5.00","0.00","5.00","5.00","4.38","5.00","4.00","2.00","5.00","3.75","5.00","5.00","5.00","5.00","0.00","fac2d6c8"
"Finished","16 September 2018  7:17 PM","16 September 2018  8:35 PM","1 hour 18 mins",86.25,"5.00","5.00","5.00","5.00","-","2.50","5.00","5.00","2.50","1.25","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","559261cf"
"Finished","16 September 2018  7:24 PM","16 September 2018  8:09 PM","45 mins 16 secs",48.25,"5.00","5.00","5.00","0.00","0.00","-","0.00","5.00","0.00","-","-","5.00","5.00","2.00","1.25","5.00","5.00","0.00","5.00","-","2c8b4daa"
"Finished","16 September 2018  7:28 PM","16 September 2018  8:41 PM","1 hour 12 mins",57.75,"5.00","0.00","5.00","5.00","0.00","0.00","0.00","5.00","5.00","1.25","2.00","5.00","5.00","2.00","2.50","5.00","5.00","5.00","0.00","-","ebf81145"
"Finished","16 September 2018  7:31 PM","16 September 2018  8:36 PM","1 hour 5 mins",37.5,"5.00","0.00","2.50","5.00","-","-","0.00","0.00","5.00","-","5.00","-","-","-","-","5.00","5.00","5.00","-","0.00","a1d190d9"
"Finished","16 September 2018  7:46 PM","16 September 2018  9:20 PM","1 hour 33 mins",66.5,"0.00","5.00","5.00","5.00","0.00","5.00","5.00","5.00","5.00","3.75","5.00","0.00","2.00","2.00","3.75","5.00","5.00","5.00","-","0.00","460dd395"
"Finished","16 September 2018  7:52 PM","16 September 2018  8:39 PM","46 mins 58 secs",63.5,"5.00","5.00","5.00","5.00","2.00","5.00","0.00","5.00","2.50","0.00","5.00","5.00","2.00","2.00","0.00","5.00","5.00","0.00","0.00","5.00","a6f787a9"
"Finished","16 September 2018  7:52 PM","16 September 2018  9:19 PM","1 hour 26 mins",87.13,"5.00","0.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","3.13","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","5.00","5.00","8be5753a"
"Finished","16 September 2018  7:53 PM","16 September 2018  8:58 PM","1 hour 5 mins",58,"5.00","5.00","5.00","5.00","-","-","-","5.00","2.50","-","2.00","1.00","5.00","5.00","2.50","5.00","5.00","0.00","5.00","-","c6c3c3a1"
"Finished","16 September 2018  7:54 PM","16 September 2018  9:20 PM","1 hour 25 mins",66,"5.00","5.00","5.00","-","2.00","0.00","0.00","0.00","5.00","5.00","5.00","5.00","5.00","4.00","5.00","5.00","5.00","0.00","0.00","5.00","b8f96859"
"Finished","16 September 2018  7:57 PM","16 September 2018  8:48 PM","50 mins 16 secs",58,"5.00","5.00","3.75","0.00","5.00","5.00","5.00","0.00","5.00","1.25","1.00","5.00","5.00","2.00","5.00","5.00","0.00","0.00","0.00","0.00","89878dfe"
"Finished","16 September 2018  7:58 PM","16 September 2018  9:25 PM","1 hour 26 mins",62,"5.00","0.00","5.00","5.00","0.00","5.00","0.00","5.00","5.00","-","5.00","5.00","0.00","2.00","5.00","0.00","5.00","5.00","-","5.00","5e2f1fdf"
"Finished","16 September 2018  7:59 PM","16 September 2018  9:12 PM","1 hour 12 mins",72,"5.00","5.00","5.00","0.00","-","5.00","5.00","5.00","0.00","5.00","2.00","5.00","5.00","5.00","-","5.00","5.00","5.00","-","5.00","64aac9eb"
"Finished","16 September 2018  8:06 PM","16 September 2018  9:34 PM","1 hour 27 mins",68.25,"5.00","5.00","2.50","5.00","2.00","2.50","0.00","5.00","5.00","1.25","2.00","5.00","2.00","1.00","5.00","5.00","5.00","5.00","-","5.00","4cb67b9a"
"Finished","16 September 2018  8:16 PM","16 September 2018  9:46 PM","1 hour 29 mins",79,"5.00","5.00","5.00","5.00","2.00","5.00","0.00","5.00","5.00","-","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","0.00","5.00","15bf844a"
"Finished","16 September 2018  8:16 PM","16 September 2018  9:47 PM","1 hour 31 mins",71,"5.00","5.00","5.00","5.00","5.00","5.00","0.00","5.00","5.00","-","5.00","5.00","5.00","1.00","5.00","-","5.00","5.00","-","0.00","e15e288a"
"Finished","16 September 2018  8:21 PM","16 September 2018  9:28 PM","1 hour 7 mins",68.75,"5.00","5.00","5.00","5.00","0.00","5.00","-","5.00","5.00","0.00","5.00","5.00","5.00","-","3.75","5.00","5.00","0.00","-","5.00","8b29b1f3"
"Finished","16 September 2018  8:22 PM","16 September 2018  9:52 PM","1 hour 30 mins",65.5,"5.00","-","5.00","5.00","0.00","5.00","5.00","5.00","-","-","5.00","4.00","2.00","2.00","2.50","5.00","5.00","5.00","-","5.00","835fe4dc"
