"AnonID","State","Completed","Time.taken","Grade.100.00","Q1..5.00","Q2..5.00","Q3..5.00","Q4..5.00","Q5..5.00","Q6..5.00","Q7..5.00","Q8..5.00","Q9..5.00","Q10..5.00","Q11..5.00","Q12..5.00","Q13..5.00","Q14..5.00","Q15..5.00","Q16..5.00","Q17..5.00","Q18..5.00","Q19..5.00","Q20..5.00"
"Sbba034af","Finished","3 September 2018  5:24 PM","1 hour 4 mins",72,"5.00","5.00","5.00","5.00","2.00","5.00","0.00","5.00","0.00","0.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","0.00","0.00"
"S3d4a3905","Finished","3 September 2018  6:28 PM","1 hour 29 mins",91.25,"5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","1.25","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","0.00"
"S9738b2dc","Finished","3 September 2018  6:59 PM","1 hour 23 mins",79.13,"5.00","5.00","3.75","5.00","2.00","5.00","0.00","5.00","5.00","4.38","5.00","5.00","5.00","4.00","5.00","5.00","5.00","5.00","0.00","0.00"
"Sb7618eaf","Finished","3 September 2018  7:09 PM","1 hour 30 mins",88.25,"5.00","5.00","5.00","5.00","2.00","5.00","0.00","5.00","5.00","1.25","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00"
"Sdf29be2b","Finished","3 September 2018  7:38 PM","1 hour 26 mins",80.75,"5.00","5.00","5.00","5.00","0.00","5.00","5.00","5.00","5.00","3.75","5.00","5.00","5.00","2.00","5.00","5.00","5.00","0.00","5.00","0.00"
"Se6ccd433","Finished","3 September 2018  8:10 PM","1 hour",91.25,"5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","1.25","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","0.00"
"S12c310be","Finished","3 September 2018  8:44 PM","1 hour 28 mins",56.5,"5.00","5.00","2.50","0.00","2.00","2.50","-","5.00","2.50","0.00","5.00","5.00","0.00","2.00","5.00","5.00","5.00","5.00","0.00","-"
"Sda711a13","Finished","3 September 2018  8:33 PM","1 hour 3 mins",45.5,"5.00","5.00","-","-","-","5.00","-","5.00","0.00","-","1.00","5.00","0.00","2.00","2.50","5.00","5.00","5.00","0.00","-"
"Sd94678d6","Finished","3 September 2018  9:04 PM","1 hour 27 mins",74.75,"5.00","5.00","2.50","5.00","2.00","5.00","0.00","5.00","5.00","1.25","5.00","5.00","2.00","2.00","5.00","5.00","5.00","5.00","5.00","0.00"
"Sf0b9287f","Finished","3 September 2018  8:43 PM","59 mins 17 secs",62.5,"5.00","0.00","5.00","0.00","-","5.00","5.00","5.00","2.50","-","5.00","5.00","0.00","5.00","5.00","0.00","5.00","5.00","5.00","0.00"
"S44b63c67","Finished","3 September 2018  10:26 PM","1 hour 29 mins",77.5,"5.00","5.00","3.75","5.00","0.00","5.00","0.00","5.00","5.00","1.25","5.00","5.00","5.00","5.00","2.50","5.00","5.00","5.00","0.00","5.00"
"S352a59e0","Finished","4 September 2018  7:59 AM","1 hour 9 mins",83.25,"5.00","5.00","1.25","5.00","2.00","5.00","0.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","0.00","5.00","5.00","5.00","5.00","5.00"
"S821c66f2","Finished","4 September 2018  9:05 AM","1 hour 29 mins",60,"5.00","0.00","5.00","5.00","-","0.00","0.00","5.00","5.00","-","4.00","5.00","5.00","1.00","5.00","0.00","5.00","5.00","0.00","5.00"
"Sb2e22e1e","Finished","4 September 2018  9:57 AM","1 hour 30 mins",89.38,"5.00","5.00","5.00","5.00","0.00","5.00","-","5.00","5.00","4.38","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00"
"Sad6261fe","Finished","4 September 2018  9:52 AM","45 mins 43 secs",94,"5.00","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","5.00","3.00","5.00","5.00","4.00","5.00","5.00","5.00","5.00","5.00","5.00"
"Sdd770c19","Finished","4 September 2018  10:49 AM","1 hour 24 mins",78.75,"5.00","5.00","5.00","5.00","-","5.00","0.00","5.00","5.00","1.25","5.00","5.00","5.00","5.00","2.50","5.00","5.00","5.00","-","5.00"
"Sdca0559d","Finished","4 September 2018  11:34 AM","1 hour 29 mins",81,"5.00","5.00","5.00","5.00","5.00","2.50","0.00","5.00","5.00","5.00","5.00","1.00","5.00","5.00","2.50","0.00","5.00","5.00","5.00","5.00"
"S84b27a12","Finished","4 September 2018  12:04 PM","1 hour 30 mins",97,"5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","5.00","5.00"
"S46e110ef","Finished","4 September 2018  12:07 PM","1 hour 30 mins",71,"5.00","5.00","5.00","5.00","2.00","-","0.00","5.00","2.50","0.00","5.00","5.00","2.00","2.00","2.50","5.00","5.00","5.00","5.00","5.00"
"S2c46802d","Finished","4 September 2018  11:54 AM","1 hour 13 mins",36.25,"0.00","0.00","1.25","0.00","-","0.00","0.00","5.00","0.00","1.25","5.00","5.00","0.00","0.00","3.75","5.00","5.00","5.00","0.00","-"
"S16ac4cc6","Finished","4 September 2018  1:39 PM","1 hour 28 mins",81.5,"5.00","5.00","5.00","5.00","2.00","5.00","0.00","5.00","5.00","2.50","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","5.00","-"
"Sc820b6a2","Finished","4 September 2018  1:09 PM","52 mins 46 secs",83.38,"5.00","5.00","5.00","5.00","2.00","5.00","0.00","0.00","5.00","4.38","2.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00"
"S7c29bff5","Finished","4 September 2018  2:01 PM","1 hour 30 mins",90,"5.00","5.00","5.00","5.00","5.00","5.00","0.00","5.00","5.00","0.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00"
"Saed91799","Finished","4 September 2018  1:51 PM","1 hour 4 mins",64,"5.00","0.00","2.50","5.00","5.00","5.00","0.00","5.00","2.50","0.00","5.00","5.00","2.00","2.00","5.00","5.00","5.00","5.00","0.00","0.00"
"Sc60ca183","Finished","4 September 2018  2:36 PM","1 hour 30 mins",53.25,"5.00","0.00","2.50","5.00","2.00","0.00","0.00","5.00","2.50","1.25","-","0.00","5.00","0.00","5.00","5.00","5.00","0.00","5.00","5.00"
"S1c86b0fb","Finished","4 September 2018  2:12 PM","1 hour 2 mins",95,"5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","0.00","5.00","5.00","5.00","5.00","5.00"
"Sd830b455","Finished","4 September 2018  2:56 PM","1 hour 23 mins",100,"5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00"
"S43636296","Finished","4 September 2018  3:13 PM","1 hour 29 mins",85.5,"5.00","5.00","5.00","5.00","3.00","5.00","5.00","5.00","2.50","0.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","0.00"
"Sdc3eaa8a","Finished","4 September 2018  3:14 PM","1 hour 27 mins",79.38,"5.00","5.00","1.25","5.00","0.00","2.50","0.00","5.00","5.00","3.13","5.00","5.00","5.00","5.00","2.50","5.00","5.00","5.00","5.00","5.00"
"S9ec53451","Finished","4 September 2018  2:56 PM","1 hour 8 mins",86.25,"5.00","5.00","3.75","5.00","-","5.00","-","5.00","2.50","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00"
"Sfd8c0391","Finished","4 September 2018  3:30 PM","1 hour 26 mins",85.88,"5.00","5.00","3.75","5.00","2.00","5.00","0.00","5.00","5.00","3.13","5.00","5.00","2.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00"
"Sca1c9998","Finished","4 September 2018  3:35 PM","1 hour 27 mins",37.5,"5.00","-","2.50","5.00","-","5.00","0.00","0.00","-","-","5.00","-","-","-","5.00","-","-","5.00","5.00","0.00"
"Sf2bcc9ab","Finished","4 September 2018  3:42 PM","1 hour 29 mins",73.38,"5.00","5.00","5.00","5.00","-","5.00","5.00","5.00","2.50","3.13","5.00","5.00","5.00","4.00","3.75","5.00","5.00","0.00","0.00","0.00"
"S5fe5d5dd","Finished","4 September 2018  3:32 PM","1 hour 17 mins",69.5,"5.00","0.00","1.25","5.00","5.00","0.00","5.00","5.00","0.00","1.25","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","5.00","0.00"
"S53f75910","Finished","4 September 2018  3:34 PM","1 hour 17 mins",76.5,"2.50","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","0.00","5.00","5.00","2.00","5.00","0.00","5.00","5.00","0.00","5.00","5.00"
"S25013eb8","Finished","4 September 2018  3:41 PM","1 hour 21 mins",71,"5.00","5.00","5.00","5.00","0.00","5.00","5.00","0.00","5.00","-","2.00","5.00","2.00","2.00","5.00","5.00","5.00","5.00","5.00","0.00"
"S5356d380","Finished","4 September 2018  3:40 PM","1 hour 6 mins",37.75,"0.00","5.00","2.50","5.00","2.00","0.00","0.00","5.00","2.50","-","-","5.00","5.00","2.00","3.75","0.00","0.00","-","-","-"
"Sd03cc7f0","Finished","4 September 2018  4:33 PM","1 hour 30 mins",77,"5.00","5.00","5.00","5.00","-","5.00","5.00","5.00","5.00","-","5.00","5.00","5.00","2.00","5.00","5.00","5.00","0.00","5.00","0.00"
"S18d2419b","Finished","4 September 2018  4:40 PM","1 hour 27 mins",77,"5.00","5.00","5.00","5.00","-","5.00","0.00","5.00","5.00","1.25","5.00","5.00","5.00","2.00","3.75","5.00","5.00","5.00","5.00","0.00"
"S034f397e","Finished","4 September 2018  4:59 PM","1 hour 29 mins",89.75,"5.00","5.00","5.00","5.00","2.00","5.00","0.00","5.00","5.00","3.75","5.00","5.00","5.00","4.00","5.00","5.00","5.00","5.00","5.00","5.00"
"Sfb961090","Finished","4 September 2018  4:56 PM","1 hour 17 mins",91.38,"5.00","5.00","5.00","5.00","5.00","5.00","0.00","5.00","5.00","4.38","5.00","5.00","2.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00"
"Sec42d9cf","Finished","4 September 2018  5:53 PM","1 hour 21 mins",73.25,"5.00","5.00","2.50","5.00","2.00","5.00","0.00","5.00","2.50","3.75","5.00","5.00","5.00","0.00","2.50","5.00","5.00","5.00","-","5.00"
"Sb07d9944","Finished","4 September 2018  6:00 PM","1 hour 23 mins",46.25,"2.50","0.00","1.25","0.00","-","5.00","0.00","5.00","2.50","-","5.00","5.00","5.00","-","-","5.00","5.00","5.00","-","-"
"S0f234276","Finished","4 September 2018  6:17 PM","1 hour 26 mins",22.75,"2.50","5.00","2.50","0.00","2.00","-","-","0.00","2.50","1.25","2.00","-","0.00","-","0.00","0.00","5.00","0.00","0.00","0.00"
"S428b5102","Finished","4 September 2018  6:23 PM","1 hour 26 mins",90.88,"5.00","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","4.38","5.00","5.00","5.00","2.00","2.50","5.00","5.00","5.00","5.00","5.00"
"S3b661619","Finished","4 September 2018  6:21 PM","1 hour 7 mins",88.5,"5.00","5.00","5.00","5.00","2.00","5.00","0.00","5.00","5.00","5.00","5.00","5.00","5.00","4.00","2.50","5.00","5.00","5.00","5.00","5.00"
"S3f153f3b","Finished","4 September 2018  6:29 PM","1 hour 12 mins",58.5,"5.00","0.00","5.00","5.00","2.00","-","-","5.00","2.50","-","2.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","-","-"
"Sb0a645dd","Finished","4 September 2018  7:32 PM","1 hour 24 mins",95.75,"5.00","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","3.75","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00"
"Sbf3d9b17","Finished","4 September 2018  8:06 PM","1 hour 30 mins",60.25,"5.00","5.00","1.25","-","-","5.00","0.00","5.00","5.00","0.00","5.00","5.00","2.00","2.00","5.00","5.00","5.00","-","0.00","5.00"
"Sc6c63736","Finished","4 September 2018  8:32 PM","1 hour 22 mins",79.38,"5.00","5.00","2.50","5.00","0.00","2.50","0.00","5.00","5.00","4.38","5.00","5.00","5.00","5.00","0.00","5.00","5.00","5.00","5.00","5.00"
"S829d3b45","Finished","4 September 2018  8:41 PM","1 hour 27 mins",94,"5.00","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","5.00","5.00"
"Sf7ba9d34","Finished","4 September 2018  8:45 PM","1 hour 30 mins",76.38,"5.00","5.00","5.00","5.00","0.00","5.00","5.00","5.00","2.50","1.88","5.00","0.00","5.00","2.00","5.00","5.00","5.00","5.00","5.00","0.00"
"Sacf2af22","Finished","4 September 2018  8:41 PM","1 hour 5 mins",97,"5.00","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00"
"Sb02a498d","Finished","5 September 2018  12:31 AM","1 hour 30 mins",46.75,"5.00","0.00","3.75","5.00","2.00","0.00","0.00","0.00","2.50","0.00","1.00","5.00","0.00","-","2.50","5.00","5.00","5.00","5.00","0.00"
"Sdba0e00c","Finished","5 September 2018  2:16 AM","1 hour 28 mins",61.5,"5.00","0.00","5.00","5.00","2.00","0.00","0.00","5.00","5.00","5.00","5.00","5.00","2.00","5.00","2.50","5.00","5.00","0.00","0.00","0.00"
"S6e47d817","Finished","5 September 2018  4:45 AM","1 hour 29 mins",81.25,"5.00","0.00","5.00","5.00","-","5.00","0.00","5.00","5.00","1.25","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00"
"S72e8e623","Finished","5 September 2018  10:35 AM","1 hour 9 mins",77.75,"5.00","0.00","3.75","5.00","2.00","0.00","0.00","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00"
"S01c27d63","Finished","5 September 2018  10:37 AM","56 mins 10 secs",82.75,"5.00","5.00","3.75","5.00","2.00","5.00","0.00","5.00","5.00","0.00","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","5.00","5.00"
"Sb6793acf","Finished","5 September 2018  11:33 AM","1 hour 30 mins",74.5,"5.00","5.00","2.50","5.00","2.00","5.00","5.00","5.00","0.00","-","5.00","5.00","5.00","5.00","5.00","5.00","5.00","0.00","5.00","-"
"Se31dc08d","Finished","5 September 2018  11:55 AM","1 hour 30 mins",77,"5.00","5.00","3.75","5.00","0.00","5.00","5.00","5.00","2.50","1.25","5.00","5.00","5.00","2.00","2.50","5.00","5.00","5.00","5.00","0.00"
"S54e6dffe","Finished","5 September 2018  11:53 AM","1 hour 9 mins",55.25,"5.00","5.00","2.50","-","-","5.00","0.00","0.00","2.50","1.25","5.00","5.00","2.00","2.00","0.00","5.00","5.00","5.00","5.00","0.00"
"Sa1986124","Finished","5 September 2018  12:39 PM","1 hour 27 mins",50,"0.00","5.00","3.75","0.00","2.00","5.00","0.00","0.00","0.00","1.25","0.00","5.00","2.00","1.00","5.00","5.00","5.00","5.00","5.00","0.00"
"S03b084ce","Finished","5 September 2018  12:44 PM","1 hour 30 mins",51.63,"5.00","5.00","3.75","0.00","0.00","0.00","-","5.00","2.50","0.63","4.00","5.00","2.00","0.00","3.75","5.00","5.00","-","5.00","0.00"
"S98c975db","Finished","5 September 2018  1:08 PM","1 hour 28 mins",70.25,"2.50","0.00","5.00","5.00","2.00","5.00","5.00","0.00","2.50","1.25","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","5.00","0.00"
"S59eb28d4","Finished","5 September 2018  2:17 PM","1 hour 29 mins",70.75,"5.00","5.00","3.75","-","0.00","5.00","0.00","-","5.00","-","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","5.00","5.00"
"S6ddfb96f","Finished","5 September 2018  2:21 PM","1 hour 30 mins",49.25,"5.00","0.00","5.00","5.00","-","5.00","0.00","5.00","2.50","1.25","2.00","5.00","5.00","1.00","2.50","0.00","5.00","0.00","-","0.00"
"Sa9d5e1c5","Finished","5 September 2018  2:25 PM","1 hour 30 mins",57.75,"5.00","5.00","1.25","5.00","2.00","5.00","0.00","0.00","2.50","-","5.00","5.00","2.00","-","-","5.00","5.00","5.00","5.00","-"
"S4513195c","Finished","5 September 2018  3:51 PM","1 hour 29 mins",62.75,"5.00","5.00","5.00","0.00","0.00","0.00","0.00","5.00","2.50","1.25","2.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","5.00","0.00"
"S8d79ae13","Finished","5 September 2018  3:55 PM","1 hour 13 mins",44.75,"5.00","0.00","2.50","0.00","0.00","5.00","0.00","5.00","5.00","1.25","2.00","0.00","2.00","2.00","5.00","5.00","5.00","0.00","-","-"
"S19ea351e","Finished","5 September 2018  4:05 PM","1 hour 22 mins",92,"5.00","5.00","5.00","5.00","2.00","5.00","0.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00"
"Sa95efe0b","Finished","5 September 2018  4:19 PM","1 hour 20 mins",75.75,"5.00","5.00","2.50","5.00","2.00","5.00","5.00","5.00","0.00","1.25","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","-","0.00"
"Sb51f4d9c","Finished","5 September 2018  4:24 PM","1 hour 24 mins",85.13,"5.00","5.00","5.00","0.00","2.00","5.00","0.00","5.00","5.00","3.13","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00"
"Sbbd6fe1e","Finished","5 September 2018  4:32 PM","1 hour 30 mins",80.25,"5.00","5.00","5.00","5.00","2.00","5.00","0.00","5.00","5.00","1.25","5.00","5.00","0.00","2.00","5.00","5.00","5.00","5.00","5.00","5.00"
"S7499e907","Finished","5 September 2018  4:37 PM","1 hour 29 mins",49.75,"-","5.00","1.25","-","0.00","5.00","0.00","5.00","2.50","-","-","4.00","2.00","-","5.00","5.00","5.00","5.00","5.00","-"
"Se4a6ac5f","Finished","5 September 2018  4:35 PM","1 hour 20 mins",91.5,"5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","-","5.00","5.00","5.00","4.00","2.50","5.00","5.00","5.00","5.00","5.00"
"S6b0a581d","Finished","5 September 2018  4:44 PM","1 hour 25 mins",74.38,"5.00","5.00","5.00","0.00","0.00","5.00","0.00","5.00","2.50","1.88","5.00","5.00","5.00","0.00","5.00","5.00","5.00","5.00","5.00","5.00"
"Sec9adaf9","Finished","5 September 2018  4:54 PM","1 hour 28 mins",70.25,"5.00","5.00","2.50","5.00","2.00","0.00","5.00","5.00","0.00","1.25","5.00","5.00","5.00","2.00","2.50","5.00","5.00","5.00","5.00","-"
"S3b80a5a2","Finished","5 September 2018  4:58 PM","1 hour 16 mins",90.75,"5.00","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","3.75","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","0.00"
"S7ed2579d","Finished","5 September 2018  4:59 PM","56 mins 6 secs",90.75,"5.00","5.00","5.00","5.00","2.00","5.00","0.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","3.75","5.00","5.00","5.00","5.00","5.00"
"S2eee0e82","Finished","5 September 2018  6:34 PM","1 hour 27 mins",51.25,"5.00","5.00","2.50","5.00","-","-","5.00","5.00","0.00","1.25","1.00","5.00","2.00","2.00","2.50","5.00","5.00","0.00","0.00","0.00"
"S8894d067","Finished","5 September 2018  6:28 PM","1 hour 21 mins",48.25,"5.00","0.00","2.50","0.00","0.00","5.00","0.00","0.00","2.50","1.25","5.00","5.00","5.00","2.00","0.00","5.00","5.00","5.00","0.00","0.00"
"S274f6d3d","Finished","5 September 2018  7:10 PM","1 hour 23 mins",49,"5.00","0.00","5.00","5.00","2.00","5.00","0.00","5.00","5.00","-","2.00","-","-","-","0.00","5.00","5.00","5.00","-","0.00"
"Sb27ba73f","Finished","5 September 2018  7:52 PM","1 hour 7 mins",85.25,"5.00","5.00","5.00","5.00","2.00","5.00","0.00","5.00","5.00","1.25","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","5.00","5.00"
"S36ba122e","Finished","5 September 2018  8:23 PM","1 hour 30 mins",49.75,"5.00","0.00","3.75","-","0.00","0.00","0.00","5.00","2.50","0.00","4.00","5.00","5.00","2.00","2.50","5.00","5.00","5.00","0.00","0.00"
"Sbc352d16","Finished","5 September 2018  8:01 PM","1 hour 4 mins",69.5,"5.00","5.00","5.00","5.00","-","5.00","5.00","5.00","2.50","-","5.00","0.00","2.00","5.00","5.00","5.00","5.00","-","-","5.00"
"S7ded698d","Finished","5 September 2018  9:31 PM","1 hour 20 mins",84.5,"5.00","5.00","5.00","5.00","5.00","5.00","0.00","5.00","2.50","5.00","5.00","5.00","5.00","2.00","0.00","5.00","5.00","5.00","5.00","5.00"
"Sd84d5488","Finished","5 September 2018  10:04 PM","1 hour 22 mins",66.75,"5.00","0.00","2.50","5.00","2.00","5.00","0.00","5.00","5.00","1.25","5.00","5.00","0.00","1.00","5.00","0.00","5.00","5.00","5.00","5.00"
"S13bd8fd8","Finished","5 September 2018  10:40 PM","1 hour 30 mins",87,"5.00","5.00","3.75","5.00","5.00","5.00","5.00","5.00","5.00","1.25","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","5.00","0.00"
"Sf679f5cd","Finished","6 September 2018  3:12 AM","1 hour 20 mins",88.13,"5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","3.13","5.00","5.00","5.00","5.00","5.00","5.00","5.00","0.00","5.00","0.00"
"S3c2ea0e7","Finished","6 September 2018  5:35 AM","53 mins 20 secs",97.5,"5.00","5.00","2.50","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00"
"Sd7ca4efc","Finished","6 September 2018  10:40 AM","1 hour 10 mins",85.25,"5.00","0.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","1.25","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","5.00","5.00"
"Sc9d6f55e","Finished","6 September 2018  11:43 AM","1 hour 30 mins",76.5,"5.00","5.00","5.00","5.00","2.00","2.50","0.00","5.00","5.00","1.25","5.00","5.00","5.00","2.00","3.75","5.00","5.00","5.00","5.00","0.00"
"S2909b4f1","Finished","6 September 2018  12:18 PM","1 hour 30 mins",60.75,"5.00","5.00","2.50","5.00","-","-","0.00","5.00","5.00","1.25","2.00","5.00","5.00","0.00","5.00","5.00","5.00","5.00","0.00","-"
"S1f28e5cb","Finished","6 September 2018  11:58 AM","53 mins 53 secs",62.25,"5.00","0.00","5.00","5.00","2.00","5.00","0.00","5.00","5.00","1.25","2.00","1.00","2.00","4.00","5.00","5.00","5.00","5.00","0.00","0.00"
"S0c3eb9b1","Finished","6 September 2018  12:36 PM","1 hour 30 mins",39.5,"5.00","5.00","0.00","0.00","-","-","5.00","5.00","0.00","0.00","5.00","5.00","0.00","2.00","2.50","0.00","5.00","-","-","0.00"
"Seaaf249b","Finished","6 September 2018  12:39 PM","1 hour 30 mins",38.75,"0.00","0.00","2.50","0.00","-","0.00","5.00","0.00","2.50","3.75","5.00","5.00","5.00","0.00","0.00","5.00","5.00","-","0.00","-"
"S06339dce","Finished","6 September 2018  1:16 PM","1 hour 17 mins",96.25,"5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","1.25","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00"
"S971ede92","Finished","6 September 2018  1:26 PM","1 hour 20 mins",84.63,"5.00","5.00","5.00","5.00","2.00","5.00","5.00","5.00","2.50","3.13","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","5.00","0.00"
"S14868093","Finished","6 September 2018  1:33 PM","1 hour 18 mins",100,"5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00"
"S7e27ab38","Finished","6 September 2018  1:44 PM","1 hour 17 mins",85.13,"5.00","5.00","3.75","5.00","2.00","2.50","0.00","5.00","5.00","4.38","5.00","5.00","5.00","5.00","2.50","5.00","5.00","5.00","5.00","5.00"
"Sa938af32","Finished","6 September 2018  2:00 PM","1 hour 30 mins",80.25,"5.00","5.00","5.00","5.00","2.00","0.00","5.00","5.00","5.00","1.25","5.00","5.00","5.00","2.00","0.00","5.00","5.00","5.00","5.00","5.00"
"Scd9db15c","Finished","6 September 2018  2:11 PM","1 hour 16 mins",68.88,"5.00","0.00","3.75","5.00","5.00","5.00","0.00","5.00","5.00","3.13","5.00","5.00","5.00","2.00","0.00","5.00","5.00","5.00","-","0.00"
"S216355e3","Finished","6 September 2018  2:34 PM","1 hour 30 mins",87.63,"5.00","0.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","0.63","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","5.00","5.00"
"S18531c2c","Finished","6 September 2018  2:36 PM","1 hour 29 mins",64,"5.00","5.00","5.00","5.00","0.00","-","0.00","5.00","5.00","-","2.00","5.00","5.00","2.00","-","5.00","5.00","5.00","5.00","-"
"S9eabf503","Finished","6 September 2018  3:00 PM","1 hour 30 mins",56.88,"5.00","0.00","3.75","0.00","0.00","5.00","0.00","0.00","2.50","0.63","5.00","5.00","3.00","2.00","5.00","5.00","5.00","5.00","5.00","0.00"
"Se17963fe","Finished","6 September 2018  3:02 PM","1 hour 30 mins",81.25,"5.00","5.00","5.00","5.00","-","5.00","0.00","5.00","5.00","1.25","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","0.00","5.00"
"Sf43e2765","Finished","6 September 2018  3:14 PM","1 hour 26 mins",79.63,"5.00","0.00","2.50","5.00","2.00","5.00","0.00","5.00","5.00","3.13","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","5.00","5.00"
"S73f72475","Finished","6 September 2018  3:09 PM","1 hour 11 mins",89.38,"5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","4.38","5.00","5.00","5.00","5.00","0.00","5.00","5.00","5.00","5.00","0.00"
"S7de0496c","Finished","6 September 2018  3:29 PM","1 hour 29 mins",58,"5.00","5.00","5.00","0.00","2.00","5.00","0.00","5.00","2.50","2.50","2.00","5.00","2.00","2.00","5.00","5.00","5.00","0.00","0.00","0.00"
"S14e30d69","Finished","6 September 2018  3:33 PM","1 hour 30 mins",78.13,"0.00","5.00","5.00","5.00","-","5.00","0.00","5.00","5.00","3.13","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","0.00"
"S884e6787","Finished","6 September 2018  3:49 PM","1 hour 30 mins",89.5,"5.00","5.00","5.00","0.00","5.00","5.00","5.00","5.00","2.50","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00"
"S314d567d","Finished","6 September 2018  3:37 PM","1 hour 13 mins",67,"5.00","0.00","5.00","5.00","2.00","5.00","0.00","5.00","0.00","0.00","5.00","5.00","0.00","5.00","5.00","5.00","5.00","5.00","5.00","0.00"
"S0bd2d5ef","Finished","6 September 2018  3:22 PM","55 mins 49 secs",100,"5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00"
"S174b467a","Finished","6 September 2018  4:00 PM","1 hour 27 mins",56,"5.00","0.00","5.00","0.00","2.00","0.00","0.00","5.00","2.50","2.50","2.00","5.00","5.00","2.00","0.00","5.00","5.00","5.00","5.00","0.00"
