"AnonID","State","Completed","Time.taken","Grade.100.00","Q1..5.00","Q2..5.00","Q3..5.00","Q4..5.00","Q5..5.00","Q6..5.00","Q7..5.00","Q8..5.00","Q9..5.00","Q10..5.00","Q11..5.00","Q12..5.00","Q13..5.00","Q14..5.00","Q15..5.00","Q16..5.00","Q17..5.00","Q18..5.00","Q19..5.00","Q20..5.00"
"Sba3dc505","Finished","4 September 2017  3:10 PM","1 hour 30 mins",60,"5.00","-","2.50","5.00","-","0.00","0.00","5.00","-","2.50","5.00","5.00","5.00","0.00","5.00","5.00","5.00","5.00","-","5.00"
"Sf8ec745d","Finished","4 September 2017  3:50 PM","1 hour 32 mins",15,"5.00","-","-","-","-","-","-","-","-","-","-","-","-","-","-","5.00","5.00","-","-","-"
"S0a37e5ae","Finished","4 September 2017  4:40 PM","1 hour 29 mins",72,"5.00","0.00","3.75","0.00","2.00","5.00","5.00","5.00","5.00","1.25","5.00","5.00","5.00","5.00","5.00","5.00","5.00","0.00","0.00","5.00"
"Sdae6abfb","Finished","4 September 2017  4:34 PM","1 hour 19 mins",97,"5.00","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00"
"S1ed22d4d","Finished","4 September 2017  4:45 PM","1 hour 30 mins",75.88,"5.00","0.00","5.00","0.00","2.00","5.00","0.00","5.00","5.00","1.88","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","5.00","5.00"
"S11816855","Finished","4 September 2017  4:35 PM","52 mins 21 secs",70.25,"5.00","5.00","2.50","5.00","-","5.00","-","5.00","5.00","3.75","2.00","5.00","5.00","2.00","5.00","5.00","5.00","0.00","5.00","0.00"
"Sc2056719","Finished","4 September 2017  4:49 PM","1 hour 1 min",75,"5.00","5.00","3.75","5.00","0.00","0.00","5.00","5.00","5.00","1.25","5.00","5.00","5.00","5.00","0.00","5.00","5.00","5.00","5.00","0.00"
"Sf3b8b120","Finished","4 September 2017  5:42 PM","1 hour 30 mins",62.25,"5.00","0.00","5.00","5.00","2.00","5.00","-","5.00","5.00","1.25","2.00","5.00","5.00","2.00","0.00","5.00","5.00","5.00","-","0.00"
"S530d5746","Finished","4 September 2017  5:38 PM","1 hour 20 mins",87,"5.00","5.00","5.00","5.00","2.00","5.00","0.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","0.00","5.00","5.00"
"S58e50edd","Finished","4 September 2017  7:27 PM","23 mins 27 secs",11.25,"0.00","0.00","-","0.00","-","2.50","0.00","-","2.50","1.25","-","-","0.00","-","-","5.00","0.00","0.00","0.00","0.00"
"Sb6277ce9","Finished","4 September 2017  8:31 PM","1 hour 6 mins",88.75,"5.00","5.00","5.00","5.00","5.00","5.00","0.00","5.00","5.00","3.75","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","0.00"
"S07c4dbda","Finished","4 September 2017  8:53 PM","1 hour 23 mins",84.38,"5.00","5.00","5.00","5.00","5.00","5.00","0.00","5.00","5.00","4.38","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","0.00","0.00"
"S25cbd90b","Finished","4 September 2017  9:15 PM","1 hour 25 mins",82.25,"5.00","5.00","5.00","5.00","2.00","5.00","0.00","5.00","5.00","1.25","5.00","5.00","5.00","4.00","0.00","5.00","5.00","5.00","5.00","5.00"
"Sc887f65d","Finished","4 September 2017  10:15 PM","1 hour 25 mins",60.88,"5.00","5.00","3.75","5.00","0.00","5.00","0.00","5.00","0.00","3.13","2.00","0.00","5.00","2.00","5.00","5.00","5.00","0.00","5.00","0.00"
"Sa7cdd809","Finished","4 September 2017  10:52 PM","1 hour 26 mins",69.5,"5.00","5.00","2.50","5.00","5.00","5.00","0.00","5.00","5.00","0.00","5.00","5.00","5.00","2.00","0.00","5.00","5.00","5.00","0.00","0.00"
"Se3da101d","Finished","5 September 2017  1:10 AM","59 mins 17 secs",73.25,"5.00","5.00","3.75","0.00","0.00","5.00","-","5.00","2.50","5.00","2.00","5.00","5.00","5.00","5.00","5.00","5.00","0.00","5.00","5.00"
"Sc18700e5","Finished","5 September 2017  3:14 AM","42 mins 51 secs",100,"5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00"
"S5eab12ba","Finished","5 September 2017  10:16 AM","1 hour 29 mins",77.25,"5.00","5.00","5.00","5.00","2.00","5.00","0.00","5.00","5.00","1.25","5.00","4.00","5.00","5.00","5.00","5.00","5.00","0.00","5.00","0.00"
"Sb3b4fd0d","Finished","5 September 2017  10:13 AM","1 hour 17 mins",84.5,"5.00","5.00","5.00","5.00","2.00","5.00","5.00","5.00","2.50","5.00","5.00","5.00","5.00","5.00","0.00","5.00","5.00","5.00","0.00","5.00"
"S56c0fe15","Finished","5 September 2017  11:41 AM","1 hour 21 mins",83.13,"5.00","5.00","5.00","5.00","0.00","5.00","5.00","5.00","5.00","1.88","5.00","5.00","5.00","5.00","1.25","5.00","5.00","5.00","5.00","0.00"
"Sacf85fd3","Finished","5 September 2017  11:18 AM","57 mins 27 secs",85,"5.00","5.00","5.00","5.00","5.00","5.00","0.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","0.00","5.00","5.00","5.00","5.00","0.00"
"Sc182c205","Finished","5 September 2017  11:58 AM","1 hour 30 mins",63.88,"5.00","0.00","5.00","5.00","-","5.00","0.00","5.00","0.00","1.88","5.00","-","5.00","2.00","5.00","5.00","5.00","5.00","5.00","0.00"
"Sbb462132","Finished","5 September 2017  11:13 AM","23 mins 15 secs",33.5,"5.00","-","-","5.00","-","-","-","-","2.50","-","-","4.00","2.00","-","-","5.00","5.00","-","-","5.00"
"S64fc907f","Finished","5 September 2017  12:25 PM","1 hour 20 mins",93.75,"5.00","5.00","5.00","5.00","3.00","5.00","5.00","5.00","5.00","3.75","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","5.00","5.00"
"S770b6719","Finished","5 September 2017  12:22 PM","1 hour 11 mins",75.25,"5.00","0.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","1.25","-","5.00","5.00","2.00","5.00","5.00","5.00","5.00","5.00","0.00"
"S97b9e73e","Finished","5 September 2017  12:27 PM","1 hour 11 mins",40.88,"5.00","0.00","5.00","0.00","-","0.00","0.00","5.00","0.00","1.88","5.00","5.00","2.00","2.00","0.00","5.00","5.00","0.00","0.00","0.00"
"Se3084da9","Finished","5 September 2017  12:49 PM","1 hour 30 mins",63,"0.00","0.00","3.75","5.00","2.00","5.00","0.00","5.00","5.00","1.25","-","5.00","2.00","4.00","5.00","5.00","5.00","5.00","5.00","0.00"
"S5e727af5","Finished","5 September 2017  1:36 PM","1 hour 30 mins",68.88,"5.00","5.00","3.75","5.00","-","5.00","-","5.00","5.00","3.13","-","5.00","5.00","2.00","5.00","5.00","5.00","5.00","0.00","-"
"S085fbca1","Finished","5 September 2017  1:06 PM","50 mins 36 secs",51.5,"5.00","0.00","3.75","5.00","0.00","5.00","0.00","0.00","0.00","0.00","2.00","5.00","5.00","2.00","3.75","5.00","5.00","5.00","-","0.00"
"S5212f3d4","Finished","5 September 2017  1:57 PM","1 hour 29 mins",83.88,"2.50","5.00","5.00","5.00","-","5.00","-","5.00","5.00","4.38","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","5.00","5.00"
"Sdeb9a7d7","Finished","5 September 2017  1:56 PM","1 hour 17 mins",80.25,"5.00","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","1.25","5.00","5.00","2.00","0.00","0.00","5.00","5.00","5.00","5.00","5.00"
"S9911b03d","Finished","5 September 2017  2:32 PM","1 hour 30 mins",80.13,"5.00","5.00","5.00","0.00","2.00","5.00","5.00","5.00","0.00","3.13","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","0.00"
"Sd40e7b52","Finished","5 September 2017  3:26 PM","1 hour 15 mins",66.25,"5.00","0.00","3.75","5.00","0.00","5.00","0.00","5.00","2.50","0.00","5.00","5.00","0.00","0.00","5.00","5.00","5.00","5.00","5.00","5.00"
"S5dc280d8","Finished","5 September 2017  3:33 PM","1 hour 1 min",77.75,"5.00","5.00","5.00","5.00","2.00","5.00","5.00","5.00","2.50","1.25","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","0.00","0.00"
"Sc1aa8625","Finished","5 September 2017  4:02 PM","1 hour 22 mins",57,"5.00","5.00","5.00","5.00","2.00","-","-","5.00","5.00","-","5.00","0.00","0.00","-","0.00","5.00","5.00","5.00","5.00","0.00"
"S659231db","Finished","5 September 2017  4:32 PM","1 hour 20 mins",82.75,"5.00","5.00","3.75","5.00","2.00","5.00","5.00","5.00","5.00","0.00","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","5.00","0.00"
"S4b87f3b5","Finished","5 September 2017  4:48 PM","1 hour 13 mins",89.75,"5.00","5.00","3.75","5.00","5.00","5.00","0.00","5.00","5.00","5.00","5.00","4.00","5.00","2.00","5.00","5.00","5.00","5.00","5.00","5.00"
"Sa10f6e18","Finished","5 September 2017  5:26 PM","1 hour 29 mins",77.63,"5.00","5.00","5.00","0.00","2.00","5.00","0.00","5.00","2.50","3.13","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","0.00"
"Sd9519e51","Finished","5 September 2017  5:07 PM","1 hour 7 mins",87,"5.00","5.00","5.00","5.00","0.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","2.00","5.00","0.00","5.00","5.00","5.00","5.00","5.00"
"Sa9b99c14","Finished","5 September 2017  5:49 PM","1 hour 30 mins",75.75,"5.00","0.00","3.75","5.00","2.00","5.00","5.00","5.00","5.00","1.25","5.00","5.00","5.00","5.00","3.75","5.00","5.00","5.00","-","-"
"S271a7824","Finished","5 September 2017  6:03 PM","1 hour 29 mins",84,"5.00","5.00","5.00","0.00","2.00","5.00","5.00","5.00","5.00","0.00","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","5.00","5.00"
"Sf1e275fe","Finished","5 September 2017  6:07 PM","1 hour 22 mins",78.38,"5.00","5.00","1.25","5.00","2.00","2.50","5.00","5.00","5.00","0.63","5.00","5.00","5.00","2.00","0.00","5.00","5.00","5.00","5.00","5.00"
"S5e09e1a3","Finished","5 September 2017  7:03 PM","1 hour 30 mins",92,"5.00","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","0.00","5.00","5.00","5.00","5.00","5.00"
"Sd68749a3","Finished","5 September 2017  7:31 PM","1 hour 30 mins",82.25,"5.00","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","1.25","2.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","5.00","0.00"
"Sd8c2e9e6","Finished","5 September 2017  7:19 PM","1 hour 5 mins",94,"5.00","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00"
"Sa355aac6","Finished","5 September 2017  7:30 PM","1 hour 4 mins",92.5,"5.00","5.00","5.00","5.00","0.00","5.00","5.00","5.00","5.00","2.50","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00"
"S91125ffa","Finished","5 September 2017  8:03 PM","1 hour 25 mins",50.5,"5.00","-","5.00","5.00","-","5.00","-","5.00","2.50","-","1.00","5.00","2.00","-","-","5.00","5.00","5.00","-","-"
"S732705a0","Finished","5 September 2017  8:02 PM","1 hour 22 mins",65.25,"5.00","0.00","5.00","0.00","-","5.00","0.00","5.00","5.00","1.25","5.00","5.00","2.00","2.00","5.00","5.00","5.00","5.00","5.00","0.00"
"Sabc90e1a","Finished","5 September 2017  7:56 PM","59 mins 36 secs",95,"5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","0.00","5.00","5.00","5.00","5.00","5.00"
"S5e83ef2b","Finished","5 September 2017  8:32 PM","1 hour 29 mins",81.75,"5.00","5.00","5.00","5.00","2.00","5.00","0.00","5.00","5.00","3.75","5.00","1.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","0.00"
"S9401e8d0","Finished","5 September 2017  8:36 PM","1 hour 30 mins",20,"2.50","5.00","2.50","0.00","-","-","5.00","5.00","0.00","-","0.00","-","-","-","0.00","0.00","0.00","0.00","-","-"
"S5fbffa80","Finished","5 September 2017  9:34 PM","1 hour 29 mins",64,"5.00","5.00","2.50","5.00","2.00","-","-","0.00","5.00","-","5.00","5.00","5.00","2.00","2.50","5.00","5.00","5.00","-","5.00"
"S08b5e2a4","Finished","5 September 2017  9:55 PM","1 hour 26 mins",37.75,"5.00","0.00","1.25","0.00","-","-","0.00","5.00","5.00","-","5.00","-","2.00","2.00","2.50","5.00","5.00","0.00","-","-"
"S85b853a4","Finished","5 September 2017  9:51 PM","1 hour 14 mins",95.75,"5.00","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","3.75","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00"
"S062a93c5","Finished","6 September 2017  2:24 AM","1 hour 30 mins",81.5,"5.00","5.00","5.00","5.00","-","5.00","0.00","5.00","5.00","2.50","2.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","5.00","5.00"
"Sdac2ac16","Finished","6 September 2017  4:10 AM","1 hour 9 mins",95.13,"5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","3.13","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","5.00","5.00"
"S6738cb40","Finished","6 September 2017  4:50 AM","1 hour 34 mins",5,"5.00","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"Scbcd32d9","Finished","6 September 2017  4:58 AM","1 hour 30 mins",84,"5.00","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","5.00","5.00","0.00","2.00","5.00","5.00","5.00","5.00","0.00","5.00","5.00"
"S5dcba7d3","Finished","6 September 2017  6:41 AM","1 hour 30 mins",100,"5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00"
"Sd9ad233b","Finished","6 September 2017  9:15 AM","1 hour 13 mins",92,"5.00","5.00","5.00","5.00","5.00","5.00","0.00","5.00","5.00","5.00","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","5.00","5.00"
"S58a159bd","Finished","6 September 2017  10:19 AM","1 hour 21 mins",90,"5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","-","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","0.00"
"Sd69c3bc9","Finished","6 September 2017  10:50 AM","1 hour 40 mins",10,"5.00","5.00","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"Se6307e9b","Finished","6 September 2017  11:00 AM","1 hour 9 mins",53.5,"5.00","0.00","5.00","5.00","2.00","5.00","0.00","5.00","2.50","0.00","2.00","5.00","5.00","2.00","5.00","0.00","0.00","5.00","0.00","0.00"
"S94d36a11","Finished","6 September 2017  11:01 AM","56 mins 49 secs",88,"5.00","5.00","5.00","5.00","5.00","5.00","0.00","5.00","5.00","5.00","2.00","1.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00"
"S6738cb40","Finished","6 September 2017  11:38 AM","1 hour 10 mins",89.5,"5.00","5.00","5.00","5.00","2.00","2.50","0.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00"
"Sf0bf06a3","Finished","6 September 2017  12:12 PM","1 hour 9 mins",96,"5.00","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","4.00","5.00","5.00","5.00","5.00","5.00","5.00"
"S74c16d1b","Finished","6 September 2017  12:39 PM","1 hour 30 mins",85.25,"5.00","5.00","5.00","5.00","2.00","5.00","0.00","5.00","5.00","1.25","2.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00"
"Sf92d7707","Finished","6 September 2017  12:53 PM","1 hour 28 mins",88.25,"5.00","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","1.25","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","0.00"
"Se875676f","Finished","6 September 2017  12:41 PM","1 hour 7 mins",82,"5.00","5.00","5.00","5.00","0.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","2.00","0.00","5.00","5.00","0.00","5.00","5.00"
"Se35d9007","Finished","6 September 2017  1:15 PM","1 hour 21 mins",82.5,"5.00","0.00","5.00","5.00","5.00","5.00","0.00","5.00","2.50","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","0.00","5.00","5.00"
"S86202d4b","Finished","6 September 2017  1:30 PM","1 hour 30 mins",46.88,"0.00","5.00","5.00","0.00","-","5.00","0.00","-","2.50","4.38","5.00","5.00","5.00","0.00","-","5.00","5.00","0.00","-","0.00"
"Sd6c5a5aa","Finished","6 September 2017  1:30 PM","1 hour 12 mins",82.5,"5.00","5.00","5.00","5.00","2.00","5.00","0.00","5.00","5.00","2.50","5.00","5.00","3.00","5.00","0.00","5.00","5.00","5.00","5.00","5.00"
"S185b8f2b","Finished","6 September 2017  2:23 PM","1 hour 29 mins",73.88,"5.00","0.00","5.00","5.00","2.00","5.00","0.00","5.00","0.00","1.88","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","0.00"
"S55c945a9","Finished","6 September 2017  2:15 PM","1 hour 20 mins",66,"5.00","5.00","5.00","5.00","0.00","5.00","0.00","5.00","5.00","-","2.00","5.00","2.00","2.00","5.00","5.00","5.00","5.00","-","0.00"
"S6b314cb4","Finished","6 September 2017  2:40 PM","1 hour 7 mins",85,"5.00","5.00","5.00","5.00","5.00","5.00","0.00","5.00","5.00","0.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","0.00"
"Sf3ad8e8c","Finished","6 September 2017  3:02 PM","1 hour 27 mins",61.25,"5.00","5.00","0.00","0.00","-","-","0.00","5.00","5.00","1.25","5.00","5.00","5.00","5.00","5.00","0.00","5.00","5.00","-","5.00"
"S00d05f36","Finished","6 September 2017  3:25 PM","1 hour 24 mins",86.75,"5.00","5.00","5.00","0.00","2.00","5.00","5.00","5.00","5.00","3.75","5.00","4.00","5.00","2.00","5.00","5.00","5.00","5.00","5.00","5.00"
"S88d5eb94","Finished","6 September 2017  3:40 PM","1 hour 30 mins",83.25,"5.00","5.00","5.00","5.00","2.00","5.00","0.00","5.00","5.00","1.25","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","0.00"
"S7bfeb934","Finished","6 September 2017  3:49 PM","1 hour 24 mins",67.75,"5.00","5.00","5.00","5.00","2.00","5.00","0.00","5.00","2.50","1.25","5.00","0.00","5.00","2.00","5.00","5.00","5.00","5.00","0.00","0.00"
"S51dbf90c","Finished","6 September 2017  4:00 PM","1 hour 30 mins",46,"5.00","5.00","3.75","5.00","-","0.00","0.00","0.00","2.50","1.25","0.00","0.00","2.00","4.00","2.50","5.00","5.00","5.00","0.00","0.00"
"Sc8ab1be4","Finished","6 September 2017  3:34 PM","58 mins 21 secs",76,"5.00","5.00","5.00","5.00","5.00","0.00","5.00","5.00","5.00","-","2.00","0.00","2.00","2.00","5.00","5.00","5.00","5.00","5.00","5.00"
"S0582620b","Finished","6 September 2017  4:15 PM","1 hour 30 mins",86.5,"5.00","5.00","5.00","5.00","2.00","5.00","5.00","5.00","2.50","2.50","5.00","5.00","5.00","2.00","2.50","5.00","5.00","5.00","5.00","5.00"
"Sf7c3dc25","Finished","6 September 2017  4:29 PM","1 hour 27 mins",87.63,"5.00","5.00","5.00","5.00","2.00","5.00","0.00","5.00","5.00","0.63","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00"
"S21db775e","Finished","6 September 2017  4:35 PM","1 hour 30 mins",78.88,"5.00","5.00","3.75","5.00","5.00","5.00","0.00","5.00","5.00","4.38","5.00","5.00","5.00","2.00","3.75","5.00","5.00","0.00","5.00","0.00"
"S9005b71a","Finished","6 September 2017  4:51 PM","1 hour 30 mins",85.13,"5.00","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","3.13","5.00","0.00","0.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00"
"Sa5776503","Finished","6 September 2017  4:38 PM","1 hour 9 mins",86.5,"5.00","5.00","5.00","5.00","2.00","5.00","0.00","5.00","5.00","2.50","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","5.00","5.00"
"S0742567d","Finished","6 September 2017  4:56 PM","1 hour 26 mins",91.25,"5.00","5.00","5.00","5.00","0.00","5.00","5.00","5.00","5.00","1.25","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00"
"S4b2fe79f","Finished","6 September 2017  5:00 PM","1 hour 30 mins",77,"5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","-","2.00","5.00","0.00","-","5.00","5.00","5.00","5.00","5.00","0.00"
"S257c0a29","Finished","6 September 2017  4:46 PM","1 hour 10 mins",81.5,"5.00","5.00","5.00","5.00","0.00","2.50","0.00","5.00","5.00","5.00","5.00","5.00","0.00","4.00","5.00","5.00","5.00","5.00","5.00","5.00"
"Sdc1f67d2","Finished","6 September 2017  5:08 PM","1 hour 28 mins",63.25,"5.00","5.00","5.00","-","5.00","5.00","5.00","5.00","0.00","1.25","-","5.00","0.00","2.00","5.00","5.00","5.00","5.00","0.00","-"
"Sb18c1e06","Finished","6 September 2017  4:32 PM","46 mins 17 secs",57.88,"5.00","0.00","0.00","5.00","-","5.00","-","5.00","5.00","1.88","5.00","4.00","5.00","2.00","0.00","5.00","5.00","0.00","5.00","0.00"
"S6190caef","Finished","6 September 2017  4:48 PM","53 mins 1 sec",93.75,"5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","3.75","5.00","5.00","5.00","5.00","0.00","5.00","5.00","5.00","5.00","5.00"
"S54cd53b3","Finished","6 September 2017  5:32 PM","1 hour 17 mins",80.88,"5.00","5.00","3.75","5.00","2.00","5.00","0.00","5.00","5.00","3.13","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","-","5.00"
"Sd9e81f22","Finished","6 September 2017  6:06 PM","1 hour 28 mins",85,"5.00","5.00","5.00","5.00","0.00","5.00","5.00","0.00","5.00","5.00","5.00","5.00","5.00","5.00","0.00","5.00","5.00","5.00","5.00","5.00"
"S51764902","Finished","6 September 2017  6:10 PM","1 hour 30 mins",86.38,"5.00","5.00","5.00","5.00","5.00","5.00","0.00","5.00","2.50","1.88","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","5.00","5.00"
"Sdb3d723c","Finished","6 September 2017  6:22 PM","1 hour 30 mins",65,"0.00","5.00","2.50","0.00","0.00","5.00","5.00","5.00","5.00","-","5.00","5.00","5.00","5.00","2.50","5.00","5.00","0.00","5.00","0.00"
"Scd3c2c0e","Finished","6 September 2017  6:51 PM","1 hour 30 mins",95,"5.00","5.00","5.00","5.00","0.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00"
"S995d129e","Finished","6 September 2017  6:52 PM","1 hour 30 mins",83.25,"5.00","5.00","5.00","5.00","-","5.00","5.00","5.00","0.00","3.75","2.00","5.00","5.00","5.00","2.50","5.00","5.00","5.00","5.00","5.00"
"S7e5afa01","Finished","6 September 2017  7:22 PM","1 hour 30 mins",77,"5.00","5.00","3.75","5.00","2.00","5.00","5.00","5.00","5.00","1.25","5.00","5.00","5.00","5.00","5.00","5.00","5.00","0.00","0.00","0.00"
"S24d27f41","Finished","6 September 2017  7:26 PM","1 hour 30 mins",71.25,"5.00","5.00","5.00","5.00","0.00","-","-","5.00","5.00","1.25","5.00","5.00","5.00","5.00","-","5.00","5.00","5.00","5.00","0.00"
"S768f2109","Finished","6 September 2017  7:30 PM","1 hour 29 mins",82,"5.00","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","-","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","-","-"
"S3d606780","Finished","6 September 2017  7:57 PM","1 hour 29 mins",90.25,"5.00","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","1.25","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","5.00","5.00"
"S8e4d03de","Finished","6 September 2017  8:10 PM","1 hour 30 mins",47,"5.00","5.00","2.50","-","-","5.00","-","5.00","0.00","2.50","2.00","5.00","0.00","-","-","5.00","5.00","5.00","-","-"
"S9d5577ca","Finished","6 September 2017  8:29 PM","1 hour 30 mins",82.38,"5.00","5.00","5.00","5.00","2.00","2.50","5.00","5.00","2.50","4.38","5.00","5.00","2.00","4.00","5.00","5.00","5.00","5.00","0.00","5.00"
"S2c4fd620","Finished","6 September 2017  8:41 PM","1 hour 27 mins",44.5,"5.00","5.00","2.50","0.00","5.00","-","0.00","5.00","-","-","2.00","-","5.00","-","-","5.00","5.00","5.00","0.00","-"
"S91475d21","Finished","6 September 2017  8:44 PM","1 hour 30 mins",79.5,"5.00","5.00","3.75","5.00","2.00","5.00","0.00","5.00","5.00","3.75","5.00","5.00","5.00","0.00","5.00","5.00","5.00","5.00","5.00","0.00"
"S7178655a","Finished","6 September 2017  8:33 PM","1 hour 18 mins",63.5,"5.00","0.00","5.00","5.00","5.00","5.00","0.00","5.00","0.00","2.50","5.00","1.00","0.00","0.00","5.00","5.00","5.00","5.00","5.00","0.00"
"S38aade21","Finished","6 September 2017  9:21 PM","1 hour 30 mins",82.5,"5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","2.50","5.00","5.00","5.00","-","5.00","5.00","5.00","5.00","-","0.00"
"S74910b06","Finished","6 September 2017  9:23 PM","1 hour 28 mins",88.38,"5.00","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","4.38","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","5.00","0.00"
"Sfc13597a","Finished","6 September 2017  9:26 PM","1 hour 17 mins",97,"5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00"
"S74df5fe6","Finished","6 September 2017  9:51 PM","1 hour 30 mins",71,"5.00","0.00","5.00","5.00","-","5.00","0.00","5.00","0.00","5.00","2.00","5.00","5.00","4.00","5.00","0.00","5.00","5.00","5.00","5.00"
"S0b45433a","Finished","6 September 2017  9:52 PM","1 hour 26 mins",89.5,"5.00","5.00","5.00","5.00","2.00","5.00","0.00","5.00","2.50","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00"
"S50bfbf9b","Finished","6 September 2017  9:14 PM","46 mins 39 secs",83.88,"5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","1.88","5.00","5.00","2.00","5.00","0.00","5.00","5.00","5.00","5.00","0.00"
"S6c9bffff","Finished","6 September 2017  9:43 PM","1 hour 4 mins",90.13,"5.00","5.00","5.00","5.00","5.00","5.00","0.00","5.00","5.00","3.13","5.00","5.00","2.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00"
"S960eee37","Finished","6 September 2017  11:12 PM","1 hour 26 mins",70.75,"5.00","0.00","3.75","5.00","0.00","5.00","0.00","5.00","5.00","0.00","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","0.00","5.00"
