"AnonID","State","Completed","Time.taken","Grade.100.00","Q1..5.00","Q2..5.00","Q3..5.00","Q4..5.00","Q5..5.00","Q6..5.00","Q7..5.00","Q8..5.00","Q9..5.00","Q10..5.00","Q11..5.00","Q12..5.00","Q13..5.00","Q14..5.00","Q15..5.00","Q16..5.00","Q17..5.00","Q18..5.00","Q19..5.00","Q20..5.00"
"S7116cc59","Finished","8 September 2021  1:01 PM","1 hour 27 mins",74.38,"5.00","5.00","5.00","5.00","-","-","5.00","5.00","5.00","1.88","2.00","4.00","2.00","2.00","2.50","5.00","5.00","5.00","5.00","5.00"
"Sd05ac23b","Finished","8 September 2021  12:57 PM","1 hour 23 mins",64.13,"5.00","0.00","5.00","5.00","2.00","5.00","0.00","5.00","5.00","3.13","2.00","5.00","5.00","2.00","0.00","5.00","5.00","5.00","0.00","0.00"
"Sf64d7393","Finished","8 September 2021  1:17 PM","1 hour 26 mins",61.88,"0.00","5.00","5.00","5.00","-","-","-","5.00","5.00","1.88","-","5.00","5.00","5.00","5.00","5.00","5.00","5.00","-","-"
"S4a7a94b0","Finished","8 September 2021  1:38 PM","1 hour 29 mins",53,"5.00","-","5.00","-","-","-","0.00","5.00","5.00","-","-","5.00","2.00","1.00","5.00","5.00","5.00","5.00","5.00","0.00"
"Sc47229d5","Finished","8 September 2021  1:45 PM","1 hour 30 mins",98.75,"5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","3.75","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00"
"Sa13118b7","Finished","8 September 2021  1:43 PM","1 hour 11 mins",97,"5.00","5.00","3.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","4.00","5.00","5.00","5.00","5.00","5.00","5.00"
"S2b19bf60","Finished","8 September 2021  2:33 PM","1 hour 29 mins",89.5,"5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","3.75","5.00","5.00","5.00","2.00","3.75","5.00","5.00","5.00","5.00","0.00"
"S12a3ad70","Finished","8 September 2021  2:32 PM","1 hour 17 mins",78.88,"5.00","0.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","1.88","5.00","5.00","2.00","0.00","5.00","5.00","5.00","5.00","5.00","0.00"
"Sc83413cf","Finished","8 September 2021  2:57 PM","1 hour 30 mins",64.75,"5.00","5.00","2.00","0.00","-","2.50","5.00","5.00","0.00","1.25","2.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","5.00","0.00"
"S0b899467","Finished","8 September 2021  3:28 PM","1 hour 30 mins",86.13,"5.00","5.00","3.00","5.00","0.00","5.00","0.00","5.00","5.00","3.13","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00"
"S35131c89","Finished","8 September 2021  2:44 PM","43 mins 10 secs",95,"5.00","5.00","5.00","5.00","5.00","5.00","0.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00"
"Sc7ca263b","Finished","8 September 2021  3:51 PM","1 hour 28 mins",88,"5.00","5.00","1.00","5.00","2.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","0.00"
"Sab9178d2","Finished","8 September 2021  3:53 PM","1 hour 10 mins",80.5,"5.00","5.00","4.00","5.00","2.00","5.00","0.00","5.00","2.50","0.00","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","5.00","5.00"
"S99c39a4f","Finished","8 September 2021  4:54 PM","1 hour 30 mins",77,"5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","-","-","-","5.00","2.00","5.00","5.00","5.00","5.00","5.00","5.00","0.00"
"S6a2b3bc4","Finished","8 September 2021  4:48 PM","1 hour 16 mins",95,"5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","0.00"
"S3d7ce00e","Finished","8 September 2021  4:08 PM","36 mins 23 secs",80.75,"5.00","5.00","5.00","5.00","2.00","2.50","0.00","5.00","5.00","3.75","5.00","5.00","5.00","5.00","2.50","5.00","5.00","5.00","5.00","0.00"
"S2674e3e3","Finished","8 September 2021  5:30 PM","1 hour 30 mins",72.75,"5.00","0.00","2.00","5.00","5.00","5.00","0.00","5.00","2.50","1.25","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","5.00","-"
"S5cb6296d","Finished","8 September 2021  5:37 PM","1 hour 22 mins",92,"5.00","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","0.00","5.00","5.00","5.00","5.00","5.00"
"Sc6fbef30","Finished","8 September 2021  6:08 PM","1 hour 29 mins",85,"5.00","5.00","5.00","5.00","-","5.00","5.00","5.00","5.00","-","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","0.00"
"S269e7d04","Finished","8 September 2021  6:43 PM","1 hour 16 mins",61,"0.00","5.00","1.00","-","-","5.00","-","5.00","5.00","-","5.00","5.00","5.00","5.00","5.00","5.00","5.00","-","-","5.00"
"S7986c0cb","Finished","8 September 2021  7:12 PM","1 hour 29 mins",68.75,"5.00","5.00","5.00","0.00","0.00","0.00","0.00","5.00","5.00","3.75","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","0.00","0.00"
"S34f6559b","Finished","8 September 2021  7:16 PM","1 hour 30 mins",13.5,"0.00","0.00","0.00","-","-","0.00","0.00","0.00","0.00","0.00","1.00","-","0.00","-","2.50","5.00","0.00","5.00","0.00","0.00"
"S89ff2733","Finished","8 September 2021  8:28 PM","1 hour 26 mins",80,"5.00","5.00","5.00","5.00","0.00","5.00","0.00","0.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","0.00","5.00","5.00"
"S91f56a7b","Finished","8 September 2021  8:46 PM","1 hour 30 mins",78.13,"5.00","5.00","5.00","5.00","5.00","0.00","0.00","5.00","2.50","4.38","5.00","5.00","5.00","5.00","1.25","5.00","5.00","0.00","5.00","5.00"
"S3a41f20a","Finished","8 September 2021  8:58 PM","1 hour 24 mins",67.88,"5.00","5.00","5.00","5.00","-","5.00","5.00","5.00","2.50","1.88","2.00","4.00","5.00","5.00","2.50","5.00","5.00","0.00","0.00","0.00"
"Sbaa7769d","Finished","8 September 2021  8:40 PM","55 mins 58 secs",83.38,"5.00","5.00","4.00","5.00","-","5.00","5.00","5.00","5.00","4.38","5.00","5.00","5.00","5.00","5.00","5.00","0.00","5.00","5.00","0.00"
"Sa0dc9090","Finished","8 September 2021  9:58 PM","1 hour 29 mins",36.5,"0.00","5.00","1.00","-","-","5.00","0.00","5.00","5.00","-","-","-","2.00","1.00","2.50","5.00","5.00","-","0.00","-"
"S715c22eb","Finished","8 September 2021  10:55 PM","1 hour 28 mins",58.63,"2.50","5.00","3.00","-","-","2.50","5.00","5.00","2.50","3.13","5.00","5.00","-","0.00","5.00","5.00","5.00","0.00","5.00","-"
"S381bf636","Finished","8 September 2021  11:34 PM","1 hour 20 mins",77.75,"5.00","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","3.75","2.00","0.00","5.00","5.00","0.00","5.00","5.00","0.00","5.00","5.00"
"Sa8415f35","Finished","9 September 2021  1:36 AM","59 mins 3 secs",94,"5.00","5.00","5.00","5.00","0.00","5.00","5.00","5.00","5.00","5.00","4.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00"
"Sf88a289d","Finished","9 September 2021  3:11 AM","59 mins 37 secs",70,"0.00","-","-","5.00","-","5.00","-","5.00","5.00","-","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00"
"Scff9d40d","Finished","9 September 2021  7:05 AM","1 hour 29 mins",51.63,"5.00","5.00","1.00","5.00","5.00","-","-","5.00","0.00","0.63","-","-","0.00","0.00","5.00","5.00","5.00","5.00","0.00","5.00"
"S56fc23fb","Finished","9 September 2021  8:40 AM","1 hour 29 mins",92.38,"5.00","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","4.38","5.00","5.00","2.00","4.00","5.00","5.00","5.00","5.00","5.00","5.00"
"Sf44a1267","Finished","9 September 2021  11:09 AM","1 hour 16 mins",83.13,"5.00","5.00","5.00","5.00","5.00","5.00","0.00","5.00","5.00","3.13","5.00","5.00","5.00","0.00","5.00","5.00","5.00","5.00","5.00","0.00"
"S7bf803f8","Finished","9 September 2021  11:43 AM","1 hour 2 mins",90,"5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","2.00","1.00","5.00","2.00","5.00","5.00","5.00","5.00","5.00","5.00"
"S7845a832","Finished","9 September 2021  12:06 PM","1 hour 17 mins",90.13,"5.00","5.00","5.00","5.00","2.00","5.00","0.00","5.00","5.00","3.13","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00"
"S1a1eaa65","Finished","9 September 2021  12:14 PM","1 hour 22 mins",100,"5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00"
"S9eea51d9","Finished","9 September 2021  11:59 AM","1 hour 7 mins",100,"5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00"
"Sfe40faf3","Finished","9 September 2021  12:32 PM","1 hour 30 mins",37.25,"2.50","0.00","4.00","0.00","0.00","2.50","0.00","5.00","5.00","1.25","0.00","5.00","2.00","0.00","-","-","5.00","0.00","5.00","0.00"
"S89bb2261","Finished","9 September 2021  11:58 AM","47 mins 13 secs",44.63,"2.50","0.00","2.00","5.00","0.00","-","0.00","0.00","0.00","3.13","-","5.00","0.00","2.00","5.00","5.00","5.00","5.00","5.00","0.00"
"S12a6af72","Finished","9 September 2021  12:42 PM","1 hour 28 mins",95,"5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","0.00"
"S702655ed","Finished","9 September 2021  1:01 PM","1 hour 30 mins",7.5,"2.50","-","5.00","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"Secbc3d30","Finished","9 September 2021  1:55 PM","1 hour 29 mins",85,"5.00","5.00","5.00","5.00","0.00","5.00","0.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","0.00","5.00","5.00","5.00","5.00","5.00"
"S47e8c302","Finished","9 September 2021  1:55 PM","1 hour 29 mins",74,"5.00","5.00","4.00","5.00","0.00","0.00","0.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","0.00","5.00","5.00","5.00","0.00"
"S8482f3f3","Finished","9 September 2021  2:01 PM","1 hour 30 mins",75.75,"5.00","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","-","5.00","1.00","5.00","4.00","3.75","5.00","5.00","5.00","0.00","0.00"
"S2f689c40","Finished","9 September 2021  1:52 PM","1 hour 19 mins",96.38,"5.00","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","4.38","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00"
"S4325feb3","Finished","9 September 2021  2:09 PM","1 hour 30 mins",61.5,"5.00","0.00","5.00","5.00","-","-","5.00","0.00","5.00","1.25","5.00","4.00","5.00","5.00","1.25","5.00","5.00","5.00","0.00","0.00"
"S61ee0c70","Finished","9 September 2021  2:39 PM","1 hour 28 mins",60,"5.00","5.00","2.00","0.00","0.00","5.00","0.00","0.00","5.00","0.00","5.00","5.00","3.00","0.00","5.00","5.00","5.00","5.00","5.00","0.00"
"Sc5f5e258","Finished","9 September 2021  2:45 PM","1 hour 30 mins",75,"5.00","5.00","5.00","5.00","-","5.00","5.00","5.00","5.00","-","5.00","4.00","5.00","1.00","5.00","5.00","5.00","5.00","-","0.00"
"Sd9951ae9","Finished","9 September 2021  2:46 PM","1 hour 27 mins",86,"5.00","5.00","2.00","5.00","2.00","5.00","0.00","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00"
"S46a92a8f","Finished","9 September 2021  2:34 PM","1 hour 8 mins",98.75,"5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","3.75","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00"
"S083a0854","Finished","9 September 2021  3:13 PM","1 hour 30 mins",0,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"Sc32b39e1","Finished","9 September 2021  3:19 PM","1 hour 30 mins",92,"5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","0.00","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","5.00","5.00"
"S199ddcdf","Finished","9 September 2021  3:04 PM","1 hour 11 mins",78.13,"0.00","5.00","5.00","5.00","0.00","5.00","0.00","5.00","5.00","3.13","5.00","0.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00"
"Sc1168686","Finished","9 September 2021  2:55 PM","1 hour",81.38,"5.00","5.00","5.00","5.00","2.00","5.00","0.00","5.00","2.50","4.38","5.00","5.00","5.00","5.00","2.50","5.00","5.00","5.00","5.00","0.00"
"Sdad95dae","Finished","9 September 2021  3:28 PM","1 hour 30 mins",54,"0.00","0.00","2.00","5.00","-","5.00","5.00","5.00","0.00","5.00","2.00","5.00","5.00","5.00","0.00","5.00","5.00","0.00","-","-"
"Sd6237925","Finished","9 September 2021  3:28 PM","1 hour 30 mins",75,"5.00","0.00","3.00","5.00","2.00","5.00","5.00","0.00","5.00","1.25","5.00","5.00","5.00","5.00","3.75","0.00","5.00","5.00","5.00","5.00"
"S74bd7996","Finished","9 September 2021  3:53 PM","1 hour 30 mins",56,"5.00","5.00","5.00","5.00","0.00","5.00","0.00","5.00","5.00","-","-","5.00","0.00","1.00","0.00","5.00","5.00","0.00","-","5.00"
"S6fcf047f","Finished","9 September 2021  3:53 PM","1 hour 30 mins",58,"5.00","5.00","3.00","5.00","5.00","0.00","0.00","5.00","5.00","-","-","5.00","0.00","0.00","0.00","5.00","5.00","5.00","5.00","-"
"S5b7746e1","Finished","9 September 2021  3:53 PM","1 hour 30 mins",52.5,"5.00","5.00","3.00","5.00","2.00","0.00","0.00","5.00","5.00","2.50","0.00","4.00","0.00","1.00","5.00","5.00","5.00","0.00","0.00","0.00"
"Sd99dc44b","Finished","9 September 2021  4:00 PM","1 hour 29 mins",65.38,"0.00","5.00","2.00","5.00","0.00","5.00","0.00","5.00","5.00","4.38","2.00","5.00","2.00","5.00","5.00","5.00","5.00","0.00","5.00","0.00"
"Sae0a9e25","Finished","9 September 2021  3:57 PM","1 hour 6 mins",65,"5.00","5.00","3.00","5.00","-","5.00","-","5.00","5.00","0.00","2.00","5.00","5.00","5.00","5.00","5.00","5.00","0.00","0.00","-"
"S1c09a526","Finished","9 September 2021  4:32 PM","1 hour 29 mins",88.25,"5.00","5.00","5.00","5.00","2.00","-","5.00","5.00","5.00","1.25","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00"
"S0deebba2","Finished","9 September 2021  4:24 PM","1 hour 18 mins",95,"5.00","5.00","5.00","5.00","5.00","5.00","0.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00"
"S2debf033","Finished","9 September 2021  5:06 PM","1 hour 30 mins",57.5,"5.00","5.00","5.00","-","-","5.00","-","5.00","2.50","5.00","5.00","5.00","5.00","5.00","0.00","0.00","5.00","0.00","-","0.00"
"Se13fd4ba","Finished","9 September 2021  5:10 PM","1 hour 30 mins",75.38,"5.00","5.00","4.00","5.00","2.00","5.00","0.00","0.00","5.00","4.38","5.00","5.00","5.00","5.00","5.00","5.00","5.00","0.00","0.00","5.00"
"S13ffcc07","Finished","9 September 2021  5:03 PM","1 hour 22 mins",79.5,"5.00","5.00","5.00","5.00","2.00","5.00","5.00","0.00","5.00","2.50","5.00","5.00","5.00","0.00","0.00","5.00","5.00","5.00","5.00","5.00"
"S1f8f0d87","Finished","9 September 2021  5:29 PM","1 hour 30 mins",90,"5.00","5.00","5.00","5.00","-","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","0.00"
"Sd51c77ca","Finished","9 September 2021  5:28 PM","1 hour 7 mins",90,"5.00","5.00","5.00","5.00","0.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","0.00"
"S61a56238","Finished","9 September 2021  5:36 PM","1 hour 2 mins",80,"5.00","5.00","5.00","5.00","2.00","5.00","0.00","5.00","5.00","5.00","5.00","5.00","5.00","3.00","0.00","5.00","5.00","0.00","5.00","5.00"
"S987d5fce","Finished","9 September 2021  6:04 PM","1 hour 29 mins",81.5,"2.50","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","0.00","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","5.00","0.00"
"S89952a50","Finished","9 September 2021  5:37 PM","1 hour",74,"5.00","5.00","2.00","5.00","5.00","5.00","5.00","5.00","5.00","0.00","2.00","5.00","5.00","5.00","0.00","5.00","5.00","0.00","5.00","0.00"
"S50c6a914","Finished","9 September 2021  6:27 PM","1 hour 30 mins",31.75,"0.00","0.00","3.00","0.00","5.00","0.00","0.00","0.00","2.50","1.25","2.00","1.00","0.00","2.00","0.00","5.00","5.00","5.00","0.00","0.00"
"S116fdcf9","Finished","9 September 2021  6:37 PM","1 hour 30 mins",9,"-","-","2.00","5.00","2.00","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"Sa61b1319","Finished","9 September 2021  6:40 PM","1 hour 28 mins",77.75,"5.00","5.00","5.00","5.00","2.00","5.00","0.00","5.00","0.00","3.75","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","5.00","0.00"
"S87e4afc1","Finished","9 September 2021  6:37 PM","1 hour 20 mins",77,"5.00","5.00","5.00","5.00","2.00","5.00","0.00","0.00","5.00","0.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","0.00","5.00"
"Sea65f94b","Finished","9 September 2021  6:53 PM","1 hour 14 mins",64,"5.00","0.00","1.00","5.00","2.00","5.00","0.00","5.00","5.00","-","2.00","5.00","2.00","2.00","5.00","5.00","5.00","5.00","5.00","0.00"
"S5f7cae28","Finished","9 September 2021  6:51 PM","1 hour 4 mins",94,"5.00","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","5.00","5.00"
"S1d881520","Finished","9 September 2021  8:05 PM","1 hour 28 mins",62.25,"5.00","0.00","1.00","0.00","0.00","5.00","0.00","5.00","5.00","1.25","2.00","4.00","2.00","2.00","5.00","5.00","5.00","5.00","5.00","5.00"
"Sc9f326bb","Finished","9 September 2021  8:02 PM","1 hour 1 min",43,"5.00","0.00","3.00","0.00","0.00","2.50","0.00","0.00","0.00","2.50","3.00","0.00","5.00","2.00","5.00","5.00","5.00","5.00","0.00","0.00"
"S9dc5595e","Finished","9 September 2021  8:38 PM","1 hour 25 mins",33,"2.50","0.00","-","-","-","-","0.00","5.00","-","-","2.00","5.00","-","1.00","2.50","5.00","5.00","5.00","0.00","-"
"S8c6fc0c9","Finished","9 September 2021  8:39 PM","1 hour 21 mins",94.38,"5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","4.38","5.00","5.00","5.00","0.00","5.00","5.00","5.00","5.00","5.00","5.00"
"Sac168dbb","Finished","9 September 2021  8:51 PM","1 hour 30 mins",83.25,"0.00","5.00","5.00","5.00","2.00","5.00","0.00","5.00","5.00","1.25","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00"
"S86d093b0","Finished","9 September 2021  9:05 PM","1 hour 30 mins",74.5,"5.00","5.00","5.00","5.00","2.00","5.00","-","5.00","5.00","2.50","-","5.00","5.00","5.00","5.00","5.00","5.00","5.00","-","-"
"Scd3b8bd8","Finished","9 September 2021  9:08 PM","1 hour 29 mins",69,"5.00","5.00","5.00","5.00","0.00","5.00","0.00","5.00","0.00","-","2.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","5.00","0.00"
"S930d24ef","Finished","9 September 2021  9:40 PM","1 hour 29 mins",49.5,"5.00","5.00","1.00","5.00","-","2.50","0.00","5.00","0.00","1.25","2.00","5.00","2.00","2.00","3.75","5.00","5.00","0.00","-","0.00"
"S780f0b25","Finished","9 September 2021  9:41 PM","1 hour 29 mins",71.38,"5.00","5.00","5.00","0.00","0.00","5.00","0.00","5.00","2.50","1.88","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","5.00","0.00"
"S8e6861df","Finished","9 September 2021  9:41 PM","1 hour 29 mins",64.5,"5.00","5.00","5.00","0.00","-","5.00","0.00","5.00","2.50","-","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","-","0.00"
"S04ed7936","Finished","9 September 2021  9:41 PM","1 hour 29 mins",65.75,"5.00","5.00","5.00","0.00","-","5.00","0.00","5.00","2.50","1.25","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","-","0.00"
"S6fcbcb22","Finished","9 September 2021  9:09 PM","43 mins 42 secs",79.75,"5.00","5.00","5.00","5.00","2.00","5.00","5.00","5.00","2.50","1.25","2.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","5.00","0.00"
"S5c672631","Finished","9 September 2021  9:56 PM","1 hour 13 mins",92.5,"5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","2.50","0.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00"
"Sc671215a","Finished","9 September 2021  10:02 PM","1 hour 18 mins",88.5,"5.00","5.00","5.00","5.00","2.00","5.00","0.00","5.00","5.00","2.50","5.00","4.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00"
"S11e14f1e","Finished","9 September 2021  10:05 PM","1 hour 19 mins",80.25,"5.00","5.00","5.00","5.00","-","5.00","5.00","5.00","5.00","1.25","5.00","5.00","3.00","1.00","5.00","5.00","5.00","5.00","5.00","0.00"
"S4e0ba737","Finished","9 September 2021  10:26 PM","1 hour 29 mins",40.5,"5.00","5.00","1.00","0.00","-","-","0.00","0.00","5.00","2.50","2.00","0.00","0.00","-","5.00","5.00","5.00","5.00","-","-"
"Sf4f011b9","Finished","9 September 2021  10:34 PM","1 hour 28 mins",62.5,"5.00","0.00","5.00","5.00","5.00","2.50","0.00","5.00","0.00","0.00","5.00","5.00","5.00","5.00","0.00","5.00","5.00","5.00","0.00","0.00"
"S39ddceff","Finished","9 September 2021  10:18 PM","59 mins 56 secs",80,"5.00","5.00","5.00","5.00","-","5.00","0.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","0.00","-","5.00"
"S88ee404c","Finished","9 September 2021  11:22 PM","1 hour 29 mins",76.63,"5.00","5.00","5.00","5.00","2.00","5.00","-","5.00","5.00","0.63","5.00","5.00","2.00","2.00","5.00","5.00","5.00","5.00","5.00","0.00"
"S64f8a5a3","Finished","9 September 2021  11:31 PM","1 hour 22 mins",78,"5.00","5.00","1.00","5.00","0.00","5.00","0.00","5.00","5.00","0.00","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","5.00","5.00"
"S80d15791","Finished","9 September 2021  11:40 PM","1 hour 24 mins",79.5,"5.00","5.00","5.00","5.00","2.00","5.00","5.00","5.00","2.50","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","0.00","0.00","0.00"
"S9b342e7d","Finished","9 September 2021  11:58 PM","1 hour 30 mins",31,"0.00","0.00","3.00","5.00","0.00","5.00","0.00","0.00","5.00","0.00","1.00","5.00","2.00","0.00","0.00","0.00","5.00","0.00","0.00","0.00"
"S7a1deccc","Finished","10 September 2021  12:05 AM","1 hour 30 mins",87,"5.00","5.00","5.00","5.00","2.00","5.00","0.00","5.00","5.00","0.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00"
"Sde3cd02b","Finished","10 September 2021  12:54 AM","1 hour 27 mins",66.63,"5.00","0.00","4.00","5.00","2.00","5.00","0.00","5.00","0.00","1.88","5.00","5.00","5.00","5.00","3.75","5.00","5.00","0.00","5.00","0.00"
"Sba8e0bf6","Finished","10 September 2021  2:56 AM","1 hour 23 mins",78,"5.00","5.00","3.00","5.00","-","-","-","5.00","5.00","-","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00"
"Sd02ebc5c","Finished","10 September 2021  5:27 AM","1 hour 30 mins",25,"5.00","5.00","5.00","5.00","5.00","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"S49c93c75","Finished","10 September 2021  8:35 AM","1 hour 23 mins",91.38,"5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","4.38","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","5.00","0.00"
"S4a3f5fd1","Finished","10 September 2021  9:17 AM","57 mins 26 secs",100,"5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00"
"Sec17f6b5","Finished","10 September 2021  10:03 AM","1 hour 30 mins",76.88,"5.00","5.00","5.00","5.00","3.00","5.00","5.00","5.00","5.00","1.88","5.00","5.00","5.00","2.00","0.00","0.00","5.00","5.00","5.00","0.00"
"S2ca1db3d","Finished","10 September 2021  9:56 AM","1 hour 22 mins",77.75,"5.00","5.00","3.00","5.00","2.00","-","-","5.00","2.50","1.25","4.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00"
"S305af5f8","Finished","10 September 2021  10:04 AM","1 hour 30 mins",55.25,"5.00","5.00","3.00","0.00","2.00","-","-","5.00","5.00","1.25","5.00","4.00","0.00","-","5.00","5.00","5.00","5.00","0.00","0.00"
"S8d51c4fe","Finished","10 September 2021  11:19 AM","1 hour 29 mins",43.5,"5.00","5.00","0.00","5.00","2.00","5.00","-","5.00","2.50","0.00","2.00","-","2.00","-","0.00","5.00","5.00","0.00","0.00","0.00"
"S751e10bc","Finished","10 September 2021  11:42 AM","1 hour 14 mins",71.25,"5.00","5.00","3.00","5.00","2.00","5.00","-","5.00","5.00","1.25","5.00","5.00","0.00","-","5.00","5.00","5.00","0.00","5.00","5.00"
"Sf82916db","Finished","10 September 2021  12:03 PM","1 hour 27 mins",78.75,"5.00","5.00","5.00","5.00","3.00","5.00","0.00","5.00","5.00","1.25","5.00","5.00","2.00","0.00","2.50","5.00","5.00","5.00","5.00","5.00"
"S35cfd0e2","Finished","10 September 2021  12:13 PM","1 hour 30 mins",88.75,"5.00","5.00","5.00","5.00","0.00","5.00","5.00","5.00","2.50","1.25","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00","5.00"
"S52136140","Finished","10 September 2021  12:12 PM","1 hour 24 mins",70,"5.00","5.00","5.00","5.00","-","5.00","0.00","5.00","-","-","5.00","5.00","5.00","0.00","0.00","5.00","5.00","5.00","5.00","5.00"
"S1d438d44","Finished","10 September 2021  12:21 PM","1 hour 28 mins",81.5,"5.00","5.00","5.00","5.00","2.00","5.00","5.00","5.00","2.50","-","5.00","5.00","5.00","2.00","5.00","5.00","5.00","5.00","0.00","5.00"
"Sf8320275","Finished","10 September 2021  12:19 PM","1 hour 22 mins",63.25,"5.00","5.00","5.00","5.00","0.00","-","0.00","5.00","5.00","1.25","-","5.00","5.00","2.00","5.00","5.00","5.00","0.00","5.00","0.00"
